"ID";"SoortMisdrijf";"Gemeenten";"Perioden";"Misdrijven_1"
"33672";"A025244";"GM0417";"2014JJ00";"       6"
"33673";"A025244";"GM0417";"2015HJ01";"       4"
"33674";"A025244";"GM0417";"2015JJ00";"       7"
"33675";"A025244";"GM0417";"2016HJ01";"       1"
"33676";"A025244";"GM0417";"2016JJ00";"       1"
"33677";"A025244";"GM0417";"2017HJ01";"       4"
"33678";"A025244";"GM0022";"2014JJ00";"       4"
"33679";"A025244";"GM0022";"2015HJ01";"       0"
"33680";"A025244";"GM0022";"2015JJ00";"       1"
"33681";"A025244";"GM0022";"2016HJ01";"       1"
"33682";"A025244";"GM0022";"2016JJ00";"       3"
"33683";"A025244";"GM0022";"2017HJ01";"       2"
"33684";"A025244";"GM0545";"2014JJ00";"       2"
"33685";"A025244";"GM0545";"2015HJ01";"       0"
"33686";"A025244";"GM0545";"2015JJ00";"       5"
"33687";"A025244";"GM0545";"2016HJ01";"       3"
"33688";"A025244";"GM0545";"2016JJ00";"       7"
"33689";"A025244";"GM0545";"2017HJ01";"       2"
"33690";"A025244";"GM0080";"2014JJ00";"      43"
"33691";"A025244";"GM0080";"2015HJ01";"      21"
"33692";"A025244";"GM0080";"2015JJ00";"      43"
"33693";"A025244";"GM0080";"2016HJ01";"      16"
"33694";"A025244";"GM0080";"2016JJ00";"      37"
"33695";"A025244";"GM0080";"2017HJ01";"      11"
"33696";"A025244";"GM0081";"2014JJ00";"       2"
"33697";"A025244";"GM0081";"2015HJ01";"       1"
"33698";"A025244";"GM0081";"2015JJ00";"       1"
"33699";"A025244";"GM0081";"2016HJ01";"       1"
"33700";"A025244";"GM0081";"2016JJ00";"       3"
"33701";"A025244";"GM0081";"2017HJ01";"       2"
"33702";"A025244";"GM0546";"2014JJ00";"      67"
"33703";"A025244";"GM0546";"2015HJ01";"      54"
"33704";"A025244";"GM0546";"2015JJ00";"      93"
"33705";"A025244";"GM0546";"2016HJ01";"      53"
"33706";"A025244";"GM0546";"2016JJ00";"      82"
"33707";"A025244";"GM0546";"2017HJ01";"      29"
"33708";"A025244";"GM0547";"2014JJ00";"      26"
"33709";"A025244";"GM0547";"2015HJ01";"      12"
"33710";"A025244";"GM0547";"2015JJ00";"      26"
"33711";"A025244";"GM0547";"2016HJ01";"       5"
"33712";"A025244";"GM0547";"2016JJ00";"      11"
"33713";"A025244";"GM0547";"2017HJ01";"       4"
"33714";"A025244";"GM1916";"2014JJ00";"      87"
"33715";"A025244";"GM1916";"2015HJ01";"      38"
"33716";"A025244";"GM1916";"2015JJ00";"      95"
"33717";"A025244";"GM1916";"2016HJ01";"      53"
"33718";"A025244";"GM1916";"2016JJ00";"      89"
"33719";"A025244";"GM1916";"2017HJ01";"      44"
"33720";"A025244";"GM0995";"2014JJ00";"      58"
"33721";"A025244";"GM0995";"2015HJ01";"      16"
"33722";"A025244";"GM0995";"2015JJ00";"      47"
"33723";"A025244";"GM0995";"2016HJ01";"      27"
"33724";"A025244";"GM0995";"2016JJ00";"      46"
"33725";"A025244";"GM0995";"2017HJ01";"      12"
"33726";"A025244";"GM0082";"2014JJ00";""
"33727";"A025244";"GM0082";"2015HJ01";""
"33728";"A025244";"GM0082";"2015JJ00";""
"33729";"A025244";"GM0082";"2016HJ01";""
"33730";"A025244";"GM0082";"2016JJ00";""
"33731";"A025244";"GM0082";"2017HJ01";""
"33732";"A025244";"GM1640";"2014JJ00";"      22"
"33733";"A025244";"GM1640";"2015HJ01";"       8"
"33734";"A025244";"GM1640";"2015JJ00";"      23"
"33735";"A025244";"GM1640";"2016HJ01";"      13"
"33736";"A025244";"GM1640";"2016JJ00";"      19"
"33737";"A025244";"GM1640";"2017HJ01";"      10"
"33738";"A025244";"GM0327";"2014JJ00";"      10"
"33739";"A025244";"GM0327";"2015HJ01";"       6"
"33740";"A025244";"GM0327";"2015JJ00";"       9"
"33741";"A025244";"GM0327";"2016HJ01";"       3"
"33742";"A025244";"GM0327";"2016JJ00";"       3"
"33743";"A025244";"GM0327";"2017HJ01";"       2"
"33744";"A025244";"GM0733";"2014JJ00";"       5"
"33745";"A025244";"GM0733";"2015HJ01";"       3"
"33746";"A025244";"GM0733";"2015JJ00";"       5"
"33747";"A025244";"GM0733";"2016HJ01";"       3"
"33748";"A025244";"GM0733";"2016JJ00";"       3"
"33749";"A025244";"GM0733";"2017HJ01";"       1"
"33750";"A025244";"GM1705";"2014JJ00";"      25"
"33751";"A025244";"GM1705";"2015HJ01";"      15"
"33752";"A025244";"GM1705";"2015JJ00";"      29"
"33753";"A025244";"GM1705";"2016HJ01";"       3"
"33754";"A025244";"GM1705";"2016JJ00";"      11"
"33755";"A025244";"GM1705";"2017HJ01";"       5"
"33756";"A025244";"GM0553";"2014JJ00";"       8"
"33757";"A025244";"GM0553";"2015HJ01";"       4"
"33758";"A025244";"GM0553";"2015JJ00";"       6"
"33759";"A025244";"GM0553";"2016HJ01";"       7"
"33760";"A025244";"GM0553";"2016JJ00";"      13"
"33761";"A025244";"GM0553";"2017HJ01";"       3"
"33762";"A025244";"GM0140";"2014JJ00";"       1"
"33763";"A025244";"GM0140";"2015HJ01";"       1"
"33764";"A025244";"GM0140";"2015JJ00";"       1"
"33765";"A025244";"GM0140";"2016HJ01";"       0"
"33766";"A025244";"GM0140";"2016JJ00";"       0"
"33767";"A025244";"GM0140";"2017HJ01";"       0"
"33768";"A025244";"GM0262";"2014JJ00";"      10"
"33769";"A025244";"GM0262";"2015HJ01";"       5"
"33770";"A025244";"GM0262";"2015JJ00";"       8"
"33771";"A025244";"GM0262";"2016HJ01";"       1"
"33772";"A025244";"GM0262";"2016JJ00";"       5"
"33773";"A025244";"GM0262";"2017HJ01";"       1"
"33774";"A025244";"GM0809";"2014JJ00";"      16"
"33775";"A025244";"GM0809";"2015HJ01";"       9"
"33776";"A025244";"GM0809";"2015JJ00";"      15"
"33777";"A025244";"GM0809";"2016HJ01";"       5"
"33778";"A025244";"GM0809";"2016JJ00";"       9"
"33779";"A025244";"GM0809";"2017HJ01";"       4"
"33780";"A025244";"GM0331";"2014JJ00";"       9"
"33781";"A025244";"GM0331";"2015HJ01";"       1"
"33782";"A025244";"GM0331";"2015JJ00";"       4"
"33783";"A025244";"GM0331";"2016HJ01";"       2"
"33784";"A025244";"GM0331";"2016JJ00";"       5"
"33785";"A025244";"GM0331";"2017HJ01";"       3"
"33786";"A025244";"GM0024";"2014JJ00";"       1"
"33787";"A025244";"GM0024";"2015HJ01";"       0"
"33788";"A025244";"GM0024";"2015JJ00";"       2"
"33789";"A025244";"GM0024";"2016HJ01";"       0"
"33790";"A025244";"GM0024";"2016JJ00";"       0"
"33791";"A025244";"GM0024";"2017HJ01";"       0"
"33792";"A025244";"GM0168";"2014JJ00";"       4"
"33793";"A025244";"GM0168";"2015HJ01";"       2"
"33794";"A025244";"GM0168";"2015JJ00";"       3"
"33795";"A025244";"GM0168";"2016HJ01";"       2"
"33796";"A025244";"GM0168";"2016JJ00";"       5"
"33797";"A025244";"GM0168";"2017HJ01";"       1"
"33798";"A025244";"GM1671";"2014JJ00";""
"33799";"A025244";"GM1671";"2015HJ01";""
"33800";"A025244";"GM1671";"2015JJ00";""
"33801";"A025244";"GM1671";"2016HJ01";""
"33802";"A025244";"GM1671";"2016JJ00";""
"33803";"A025244";"GM1671";"2017HJ01";""
"33804";"A025244";"GM0263";"2014JJ00";"      15"
"33805";"A025244";"GM0263";"2015HJ01";"      11"
"33806";"A025244";"GM0263";"2015JJ00";"      18"
"33807";"A025244";"GM0263";"2016HJ01";"       8"
"33808";"A025244";"GM0263";"2016JJ00";"      11"
"33809";"A025244";"GM0263";"2017HJ01";"       9"
"33810";"A025244";"GM1641";"2014JJ00";"      26"
"33811";"A025244";"GM1641";"2015HJ01";"      15"
"33812";"A025244";"GM1641";"2015JJ00";"      31"
"33813";"A025244";"GM1641";"2016HJ01";"       8"
"33814";"A025244";"GM1641";"2016JJ00";"      17"
"33815";"A025244";"GM1641";"2017HJ01";"      19"
"33816";"A025244";"GM0556";"2014JJ00";"      22"
"33817";"A025244";"GM0556";"2015HJ01";"      16"
"33818";"A025244";"GM0556";"2015JJ00";"      29"
"33819";"A025244";"GM0556";"2016HJ01";"       7"
"33820";"A025244";"GM0556";"2016JJ00";"      17"
"33821";"A025244";"GM0556";"2017HJ01";"      14"
"33822";"A025244";"GM0935";"2014JJ00";"     222"
"33823";"A025244";"GM0935";"2015HJ01";"     126"
"33824";"A025244";"GM0935";"2015JJ00";"     232"
"33825";"A025244";"GM0935";"2016HJ01";"     165"
"33826";"A025244";"GM0935";"2016JJ00";"     285"
"33827";"A025244";"GM0935";"2017HJ01";"      89"
"33828";"A025244";"GM1663";"2014JJ00";"       2"
"33829";"A025244";"GM1663";"2015HJ01";"       0"
"33830";"A025244";"GM1663";"2015JJ00";"       1"
"33831";"A025244";"GM1663";"2016HJ01";"       0"
"33832";"A025244";"GM1663";"2016JJ00";"       0"
"33833";"A025244";"GM1663";"2017HJ01";"       1"
"33834";"A025244";"GM0025";"2014JJ00";"       2"
"33835";"A025244";"GM0025";"2015HJ01";"       0"
"33836";"A025244";"GM0025";"2015JJ00";"       1"
"33837";"A025244";"GM0025";"2016HJ01";"       1"
"33838";"A025244";"GM0025";"2016JJ00";"       1"
"33839";"A025244";"GM0025";"2017HJ01";"       0"
"33840";"A025244";"GM0420";"2014JJ00";"      27"
"33841";"A025244";"GM0420";"2015HJ01";"      10"
"33842";"A025244";"GM0420";"2015JJ00";"      16"
"33843";"A025244";"GM0420";"2016HJ01";"      10"
"33844";"A025244";"GM0420";"2016JJ00";"      21"
"33845";"A025244";"GM0420";"2017HJ01";"      10"
"33846";"A025244";"GM0938";"2014JJ00";"      38"
"33847";"A025244";"GM0938";"2015HJ01";"      16"
"33848";"A025244";"GM0938";"2015JJ00";"      34"
"33849";"A025244";"GM0938";"2016HJ01";"      18"
"33850";"A025244";"GM0938";"2016JJ00";"      41"
"33851";"A025244";"GM0938";"2017HJ01";"      15"
"33852";"A025244";"GM1948";"2014JJ00";""
"33853";"A025244";"GM1948";"2015HJ01";""
"33854";"A025244";"GM1948";"2015JJ00";""
"33855";"A025244";"GM1948";"2016HJ01";""
"33856";"A025244";"GM1948";"2016JJ00";""
"33857";"A025244";"GM1948";"2017HJ01";"      16"
"33858";"A025244";"GM1908";"2014JJ00";"       4"
"33859";"A025244";"GM1908";"2015HJ01";"       0"
"33860";"A025244";"GM1908";"2015JJ00";"       1"
"33861";"A025244";"GM1908";"2016HJ01";"       0"
"33862";"A025244";"GM1908";"2016JJ00";"       1"
"33863";"A025244";"GM1908";"2017HJ01";"       1"
"33864";"A025244";"GM1987";"2014JJ00";"       3"
"33865";"A025244";"GM1987";"2015HJ01";"       0"
"33866";"A025244";"GM1987";"2015JJ00";"       0"
"33867";"A025244";"GM1987";"2016HJ01";"       0"
"33868";"A025244";"GM1987";"2016JJ00";"       0"
"33869";"A025244";"GM1987";"2017HJ01";"       0"
"33870";"A025244";"GM0119";"2014JJ00";"      11"
"33871";"A025244";"GM0119";"2015HJ01";"       4"
"33872";"A025244";"GM0119";"2015JJ00";"      10"
"33873";"A025244";"GM0119";"2016HJ01";"      10"
"33874";"A025244";"GM0119";"2016JJ00";"      13"
"33875";"A025244";"GM0119";"2017HJ01";"       5"
"33876";"A025244";"GM0687";"2014JJ00";"      12"
"33877";"A025244";"GM0687";"2015HJ01";"       4"
"33878";"A025244";"GM0687";"2015JJ00";"       9"
"33879";"A025244";"GM0687";"2016HJ01";"       4"
"33880";"A025244";"GM0687";"2016JJ00";"      10"
"33881";"A025244";"GM0687";"2017HJ01";"       2"
"33882";"A025244";"GM1842";"2014JJ00";"      21"
"33883";"A025244";"GM1842";"2015HJ01";"       6"
"33884";"A025244";"GM1842";"2015JJ00";"       8"
"33885";"A025244";"GM1842";"2016HJ01";"       2"
"33886";"A025244";"GM1842";"2016JJ00";"       7"
"33887";"A025244";"GM1842";"2017HJ01";"       2"
"33888";"A025244";"GM1731";"2014JJ00";"       2"
"33889";"A025244";"GM1731";"2015HJ01";"       4"
"33890";"A025244";"GM1731";"2015JJ00";"       8"
"33891";"A025244";"GM1731";"2016HJ01";"       3"
"33892";"A025244";"GM1731";"2016JJ00";"       6"
"33893";"A025244";"GM1731";"2017HJ01";"       2"
"33894";"A025244";"GM0815";"2014JJ00";"       1"
"33895";"A025244";"GM0815";"2015HJ01";"       0"
"33896";"A025244";"GM0815";"2015JJ00";"       2"
"33897";"A025244";"GM0815";"2016HJ01";"       1"
"33898";"A025244";"GM0815";"2016JJ00";"       3"
"33899";"A025244";"GM0815";"2017HJ01";"       0"
"33900";"A025244";"GM0265";"2014JJ00";""
"33901";"A025244";"GM0265";"2015HJ01";""
"33902";"A025244";"GM0265";"2015JJ00";""
"33903";"A025244";"GM0265";"2016HJ01";""
"33904";"A025244";"GM0265";"2016JJ00";""
"33905";"A025244";"GM0265";"2017HJ01";""
"33906";"A025244";"GM1709";"2014JJ00";"      28"
"33907";"A025244";"GM1709";"2015HJ01";"      15"
"33908";"A025244";"GM1709";"2015JJ00";"      19"
"33909";"A025244";"GM1709";"2016HJ01";"       8"
"33910";"A025244";"GM1709";"2016JJ00";"      22"
"33911";"A025244";"GM1709";"2017HJ01";"      12"
"33912";"A025244";"GM1927";"2014JJ00";"       9"
"33913";"A025244";"GM1927";"2015HJ01";"       2"
"33914";"A025244";"GM1927";"2015JJ00";"       8"
"33915";"A025244";"GM1927";"2016HJ01";"       2"
"33916";"A025244";"GM1927";"2016JJ00";"       5"
"33917";"A025244";"GM1927";"2017HJ01";"       0"
"33918";"A025244";"GM1955";"2014JJ00";"      14"
"33919";"A025244";"GM1955";"2015HJ01";"       6"
"33920";"A025244";"GM1955";"2015JJ00";"      19"
"33921";"A025244";"GM1955";"2016HJ01";"      21"
"33922";"A025244";"GM1955";"2016JJ00";"      30"
"33923";"A025244";"GM1955";"2017HJ01";"       8"
"33924";"A025244";"GM0335";"2014JJ00";"       5"
"33925";"A025244";"GM0335";"2015HJ01";"       1"
"33926";"A025244";"GM0335";"2015JJ00";"       4"
"33927";"A025244";"GM0335";"2016HJ01";"       1"
"33928";"A025244";"GM0335";"2016JJ00";"       1"
"33929";"A025244";"GM0335";"2017HJ01";"       0"
"33930";"A025244";"GM0944";"2014JJ00";"       4"
"33931";"A025244";"GM0944";"2015HJ01";"       5"
"33932";"A025244";"GM0944";"2015JJ00";"       8"
"33933";"A025244";"GM0944";"2016HJ01";"       4"
"33934";"A025244";"GM0944";"2016JJ00";"       6"
"33935";"A025244";"GM0944";"2017HJ01";"       6"
"33936";"A025244";"GM0424";"2014JJ00";"      11"
"33937";"A025244";"GM0424";"2015HJ01";"       5"
"33938";"A025244";"GM0424";"2015JJ00";"       8"
"33939";"A025244";"GM0424";"2016HJ01";""
"33940";"A025244";"GM0424";"2016JJ00";""
"33941";"A025244";"GM0424";"2017HJ01";""
"33942";"A025244";"GM0425";"2014JJ00";"       8"
"33943";"A025244";"GM0425";"2015HJ01";"       3"
"33944";"A025244";"GM0425";"2015JJ00";"      12"
"33945";"A025244";"GM0425";"2016HJ01";""
"33946";"A025244";"GM0425";"2016JJ00";""
"33947";"A025244";"GM0425";"2017HJ01";""
"33948";"A025244";"GM1740";"2014JJ00";"      35"
"33949";"A025244";"GM1740";"2015HJ01";"      11"
"33950";"A025244";"GM1740";"2015JJ00";"      22"
"33951";"A025244";"GM1740";"2016HJ01";"      12"
"33952";"A025244";"GM1740";"2016JJ00";"      24"
"33953";"A025244";"GM1740";"2017HJ01";"       1"
"33954";"A025244";"GM0643";"2014JJ00";""
"33955";"A025244";"GM0643";"2015HJ01";""
"33956";"A025244";"GM0643";"2015JJ00";""
"33957";"A025244";"GM0643";"2016HJ01";""
"33958";"A025244";"GM0643";"2016JJ00";""
"33959";"A025244";"GM0643";"2017HJ01";""
"33960";"A025244";"GM0946";"2014JJ00";"      12"
"33961";"A025244";"GM0946";"2015HJ01";"       8"
"33962";"A025244";"GM0946";"2015JJ00";"      11"
"33963";"A025244";"GM0946";"2016HJ01";"       5"
"33964";"A025244";"GM0946";"2016JJ00";"       9"
"33965";"A025244";"GM0946";"2017HJ01";"       6"
"33966";"A025244";"GM0304";"2014JJ00";"       6"
"33967";"A025244";"GM0304";"2015HJ01";"       3"
"33968";"A025244";"GM0304";"2015JJ00";"       8"
"33969";"A025244";"GM0304";"2016HJ01";"       1"
"33970";"A025244";"GM0304";"2016JJ00";"       7"
"33971";"A025244";"GM0304";"2017HJ01";"       2"
"33972";"A025244";"GM0356";"2014JJ00";"      67"
"33973";"A025244";"GM0356";"2015HJ01";"      29"
"33974";"A025244";"GM0356";"2015JJ00";"      66"
"33975";"A025244";"GM0356";"2016HJ01";"      42"
"33976";"A025244";"GM0356";"2016JJ00";"      81"
"33977";"A025244";"GM0356";"2017HJ01";"      23"
"33978";"A025244";"GM0569";"2014JJ00";"       4"
"33979";"A025244";"GM0569";"2015HJ01";"       1"
"33980";"A025244";"GM0569";"2015JJ00";"       1"
"33981";"A025244";"GM0569";"2016HJ01";"       3"
"33982";"A025244";"GM0569";"2016JJ00";"      10"
"33983";"A025244";"GM0569";"2017HJ01";"       2"
"33984";"A025244";"GM0267";"2014JJ00";"      12"
"33985";"A025244";"GM0267";"2015HJ01";"       6"
"33986";"A025244";"GM0267";"2015JJ00";"      14"
"33987";"A025244";"GM0267";"2016HJ01";"       3"
"33988";"A025244";"GM0267";"2016JJ00";"      14"
"33989";"A025244";"GM0267";"2017HJ01";"       6"
"33990";"A025244";"GM0268";"2014JJ00";"     433"
"33991";"A025244";"GM0268";"2015HJ01";"     244"
"33992";"A025244";"GM0268";"2015JJ00";"     456"
"33993";"A025244";"GM0268";"2016HJ01";"     178"
"33994";"A025244";"GM0268";"2016JJ00";"     281"
"33995";"A025244";"GM0268";"2017HJ01";"     113"
"33996";"A025244";"GM1930";"2014JJ00";"      59"
"33997";"A025244";"GM1930";"2015HJ01";"      25"
"33998";"A025244";"GM1930";"2015JJ00";"      56"
"33999";"A025244";"GM1930";"2016HJ01";"      25"
"34000";"A025244";"GM1930";"2016JJ00";"      48"
"34001";"A025244";"GM1930";"2017HJ01";"      12"
"34002";"A025244";"GM1695";"2014JJ00";"       5"
"34003";"A025244";"GM1695";"2015HJ01";"       1"
"34004";"A025244";"GM1695";"2015JJ00";"       1"
"34005";"A025244";"GM1695";"2016HJ01";"       0"
"34006";"A025244";"GM1695";"2016JJ00";"       1"
"34007";"A025244";"GM1695";"2017HJ01";"       0"
"34008";"A025244";"GM1699";"2014JJ00";"       5"
"34009";"A025244";"GM1699";"2015HJ01";"       0"
"34010";"A025244";"GM1699";"2015JJ00";"       2"
"34011";"A025244";"GM1699";"2016HJ01";"       0"
"34012";"A025244";"GM1699";"2016JJ00";"       1"
"34013";"A025244";"GM1699";"2017HJ01";"       2"
"34014";"A025244";"GM0171";"2014JJ00";"      16"
"34015";"A025244";"GM0171";"2015HJ01";"       4"
"34016";"A025244";"GM0171";"2015JJ00";"      11"
"34017";"A025244";"GM0171";"2016HJ01";"       4"
"34018";"A025244";"GM0171";"2016JJ00";"      10"
"34019";"A025244";"GM0171";"2017HJ01";"       3"
"34020";"A025244";"GM0575";"2014JJ00";"      13"
"34021";"A025244";"GM0575";"2015HJ01";"       0"
"34022";"A025244";"GM0575";"2015JJ00";"       3"
"34023";"A025244";"GM0575";"2016HJ01";"       3"
"34024";"A025244";"GM0575";"2016JJ00";"       4"
"34025";"A025244";"GM0575";"2017HJ01";"       2"
"34026";"A025244";"GM0576";"2014JJ00";"       8"
"34027";"A025244";"GM0576";"2015HJ01";"       0"
"34028";"A025244";"GM0576";"2015JJ00";"       1"
"34029";"A025244";"GM0576";"2016HJ01";"       3"
"34030";"A025244";"GM0576";"2016JJ00";"       4"
"34031";"A025244";"GM0576";"2017HJ01";"       6"
"34032";"A025244";"GM0820";"2014JJ00";"      10"
"34033";"A025244";"GM0820";"2015HJ01";"       7"
"34034";"A025244";"GM0820";"2015JJ00";"      19"
"34035";"A025244";"GM0820";"2016HJ01";"       4"
"34036";"A025244";"GM0820";"2016JJ00";"      11"
"34037";"A025244";"GM0820";"2017HJ01";"      10"
"34038";"A025244";"GM0302";"2014JJ00";"      11"
"34039";"A025244";"GM0302";"2015HJ01";"       4"
"34040";"A025244";"GM0302";"2015JJ00";"       7"
"34041";"A025244";"GM0302";"2016HJ01";"       2"
"34042";"A025244";"GM0302";"2016JJ00";"       8"
"34043";"A025244";"GM0302";"2017HJ01";"       2"
"34044";"A025244";"GM0951";"2014JJ00";"      20"
"34045";"A025244";"GM0951";"2015HJ01";"      15"
"34046";"A025244";"GM0951";"2015JJ00";"      32"
"34047";"A025244";"GM0951";"2016HJ01";"      18"
"34048";"A025244";"GM0951";"2016JJ00";"      32"
"34049";"A025244";"GM0951";"2017HJ01";"      10"
"34050";"A025244";"GM0579";"2014JJ00";"       7"
"34051";"A025244";"GM0579";"2015HJ01";"       7"
"34052";"A025244";"GM0579";"2015JJ00";"       9"
"34053";"A025244";"GM0579";"2016HJ01";"       5"
"34054";"A025244";"GM0579";"2016JJ00";"       9"
"34055";"A025244";"GM0579";"2017HJ01";"      10"
"34056";"A025244";"GM0823";"2014JJ00";"      10"
"34057";"A025244";"GM0823";"2015HJ01";"       7"
"34058";"A025244";"GM0823";"2015JJ00";"      11"
"34059";"A025244";"GM0823";"2016HJ01";"       4"
"34060";"A025244";"GM0823";"2016JJ00";"       6"
"34061";"A025244";"GM0823";"2017HJ01";"       1"
"34062";"A025244";"GM0824";"2014JJ00";"      20"
"34063";"A025244";"GM0824";"2015HJ01";"       3"
"34064";"A025244";"GM0824";"2015JJ00";"      10"
"34065";"A025244";"GM0824";"2016HJ01";"       7"
"34066";"A025244";"GM0824";"2016JJ00";"      13"
"34067";"A025244";"GM0824";"2017HJ01";"       7"
"34068";"A025244";"GM1895";"2014JJ00";"       8"
"34069";"A025244";"GM1895";"2015HJ01";"       4"
"34070";"A025244";"GM1895";"2015JJ00";"       7"
"34071";"A025244";"GM1895";"2016HJ01";"       2"
"34072";"A025244";"GM1895";"2016JJ00";"       5"
"34073";"A025244";"GM1895";"2017HJ01";"       8"
"34074";"A025244";"GM0269";"2014JJ00";"       3"
"34075";"A025244";"GM0269";"2015HJ01";"       3"
"34076";"A025244";"GM0269";"2015JJ00";"       4"
"34077";"A025244";"GM0269";"2016HJ01";"       4"
"34078";"A025244";"GM0269";"2016JJ00";"       6"
"34079";"A025244";"GM0269";"2017HJ01";"       1"
"34080";"A025244";"GM0173";"2014JJ00";"       6"
