Perioden	CBScode	Crimes	CrimeType
2015JJ00	GM0168	39	mistreatment
2016JJ00	GM0168	32	mistreatment
2014JJ00	GM1671		mistreatment
2015JJ00	GM1671		mistreatment
2016JJ00	GM1671		mistreatment
2014JJ00	GM0263	46	mistreatment
2015JJ00	GM0263	51	mistreatment
2016JJ00	GM0263	41	mistreatment
2014JJ00	GM1641	31	mistreatment
2015JJ00	GM1641	18	mistreatment
2016JJ00	GM1641	25	mistreatment
2014JJ00	GM0556	85	mistreatment
2015JJ00	GM0556	60	mistreatment
2016JJ00	GM0556	65	mistreatment
2014JJ00	GM0935	567	mistreatment
2015JJ00	GM0935	514	mistreatment
2016JJ00	GM0935	444	mistreatment
2014JJ00	GM1663	22	mistreatment
2015JJ00	GM1663	13	mistreatment
2016JJ00	GM1663	13	mistreatment
2014JJ00	GM0025	12	mistreatment
2015JJ00	GM0025	20	mistreatment
2016JJ00	GM0025	26	mistreatment
2014JJ00	GM0420	93	mistreatment
2015JJ00	GM0420	80	mistreatment
2016JJ00	GM0420	84	mistreatment
2014JJ00	GM0938	15	mistreatment
2015JJ00	GM0938	25	mistreatment
2016JJ00	GM0938	21	mistreatment
2014JJ00	GM1948		mistreatment
2015JJ00	GM1948		mistreatment
2016JJ00	GM1948		mistreatment
2014JJ00	GM1908	20	mistreatment
2015JJ00	GM1908	14	mistreatment
2016JJ00	GM1908	25	mistreatment
2014JJ00	GM1987	23	mistreatment
2015JJ00	GM1987	40	mistreatment
2016JJ00	GM1987	22	mistreatment
2014JJ00	GM0119	101	mistreatment
2015JJ00	GM0119	105	mistreatment
2016JJ00	GM0119	74	mistreatment
2014JJ00	GM0687	150	mistreatment
2015JJ00	GM0687	146	mistreatment
2016JJ00	GM0687	142	mistreatment
2014JJ00	GM1842	12	mistreatment
2015JJ00	GM1842	17	mistreatment
2016JJ00	GM1842	16	mistreatment
2014JJ00	GM1731	69	mistreatment
2015JJ00	GM1731	61	mistreatment
2016JJ00	GM1731	63	mistreatment
2014JJ00	GM0815	8	mistreatment
2015JJ00	GM0815	9	mistreatment
2016JJ00	GM0815	6	mistreatment
2014JJ00	GM0265		mistreatment
2015JJ00	GM0265		mistreatment
2016JJ00	GM0265		mistreatment
2014JJ00	GM1709	65	mistreatment
2015JJ00	GM1709	70	mistreatment
2016JJ00	GM1709	43	mistreatment
2014JJ00	GM1927	22	mistreatment
2015JJ00	GM1927	27	mistreatment
2016JJ00	GM1927	22	mistreatment
2014JJ00	GM1955	55	mistreatment
2015JJ00	GM1955	52	mistreatment
2016JJ00	GM1955	61	mistreatment
2014JJ00	GM0335	17	mistreatment
2015JJ00	GM0335	12	mistreatment
2016JJ00	GM0335	17	mistreatment
2014JJ00	GM0944	4	mistreatment
2015JJ00	GM0944	9	mistreatment
2016JJ00	GM0944	7	mistreatment
2014JJ00	GM0424	9	mistreatment
2015JJ00	GM0424	5	mistreatment
2016JJ00	GM0424		mistreatment
2014JJ00	GM0425	19	mistreatment
2015JJ00	GM0425	25	mistreatment
2016JJ00	GM0425		mistreatment
2014JJ00	GM1740	35	mistreatment
2015JJ00	GM1740	29	mistreatment
2016JJ00	GM1740	35	mistreatment
2014JJ00	GM0643		mistreatment
2015JJ00	GM0643		mistreatment
2016JJ00	GM0643		mistreatment
2014JJ00	GM0946	20	mistreatment
2015JJ00	GM0946	20	mistreatment
2016JJ00	GM0946	15	mistreatment
2014JJ00	GM0304	11	mistreatment
2015JJ00	GM0304	22	mistreatment
2016JJ00	GM0304	21	mistreatment
2014JJ00	GM0356	142	mistreatment
2015JJ00	GM0356	140	mistreatment
2016JJ00	GM0356	136	mistreatment
2014JJ00	GM0569	39	mistreatment
2015JJ00	GM0569	39	mistreatment
2016JJ00	GM0569	24	mistreatment
2014JJ00	GM0267	72	mistreatment
2015JJ00	GM0267	54	mistreatment
2016JJ00	GM0267	54	mistreatment
2014JJ00	GM0268	734	mistreatment
2015JJ00	GM0268	646	mistreatment
2016JJ00	GM0268	706	mistreatment
2014JJ00	GM1930	274	mistreatment
2015JJ00	GM1930	296	mistreatment
2016JJ00	GM1930	285	mistreatment
2014JJ00	GM1695	14	mistreatment
2015JJ00	GM1695	13	mistreatment
2016JJ00	GM1695	34	mistreatment
2014JJ00	GM1699	61	mistreatment
2015JJ00	GM1699	59	mistreatment
2016JJ00	GM1699	48	mistreatment
2014JJ00	GM0171	102	mistreatment
2015JJ00	GM0171	66	mistreatment
2016JJ00	GM0171	98	mistreatment
2014JJ00	GM0575	78	mistreatment
2015JJ00	GM0575	75	mistreatment
2016JJ00	GM0575	89	mistreatment
2014JJ00	GM0576	34	mistreatment
2015JJ00	GM0576	27	mistreatment
2016JJ00	GM0576	27	mistreatment
2014JJ00	GM0820	32	mistreatment
2015JJ00	GM0820	28	mistreatment
2016JJ00	GM0820	20	mistreatment
2014JJ00	GM0302	36	mistreatment
2015JJ00	GM0302	39	mistreatment
2016JJ00	GM0302	36	mistreatment
2014JJ00	GM0951	12	mistreatment
2015JJ00	GM0951	16	mistreatment
2016JJ00	GM0951	19	mistreatment
2014JJ00	GM0579	35	mistreatment
2015JJ00	GM0579	30	mistreatment
2016JJ00	GM0579	35	mistreatment
2014JJ00	GM0823	15	mistreatment
2015JJ00	GM0823	29	mistreatment
2016JJ00	GM0823	19	mistreatment
2014JJ00	GM0824	57	mistreatment
2015JJ00	GM0824	45	mistreatment
2016JJ00	GM0824	59	mistreatment
2014JJ00	GM1895	155	mistreatment
2015JJ00	GM1895	146	mistreatment
2016JJ00	GM1895	148	mistreatment
2014JJ00	GM0269	28	mistreatment
2015JJ00	GM0269	34	mistreatment
2016JJ00	GM0269	22	mistreatment
2014JJ00	GM0173	54	mistreatment
2015JJ00	GM0173	69	mistreatment
2016JJ00	GM0173	33	mistreatment
2014JJ00	GM1773	31	mistreatment
2015JJ00	GM1773	13	mistreatment
2016JJ00	GM1773	10	mistreatment
2014JJ00	GM0175	43	mistreatment
2015JJ00	GM0175	38	mistreatment
2016JJ00	GM0175	35	mistreatment
2014JJ00	GM0881	17	mistreatment
2015JJ00	GM0881	12	mistreatment
2016JJ00	GM0881	8	mistreatment
2014JJ00	GM1586	57	mistreatment
2015JJ00	GM1586	57	mistreatment
2016JJ00	GM1586	49	mistreatment
2014JJ00	GM0826	127	mistreatment
2015JJ00	GM0826	151	mistreatment
2016JJ00	GM0826	133	mistreatment
2014JJ00	GM0085	41	mistreatment
2015JJ00	GM0085	53	mistreatment
2016JJ00	GM0085	46	mistreatment
2014JJ00	GM0431	16	mistreatment
2015JJ00	GM0431	15	mistreatment
2016JJ00	GM0431	21	mistreatment
2014JJ00	GM0432	15	mistreatment
2015JJ00	GM0432	15	mistreatment
2016JJ00	GM0432	21	mistreatment
2014JJ00	GM0086	40	mistreatment
2015JJ00	GM0086	43	mistreatment
2016JJ00	GM0086	43	mistreatment
2014JJ00	GM0828	247	mistreatment
2015JJ00	GM0828	193	mistreatment
2016JJ00	GM0828	218	mistreatment
2014JJ00	GM0584	33	mistreatment
2015JJ00	GM0584	44	mistreatment
2016JJ00	GM0584	38	mistreatment
2014JJ00	GM1509	75	mistreatment
2015JJ00	GM1509	73	mistreatment
2016JJ00	GM1509	75	mistreatment
2014JJ00	GM0437	34	mistreatment
2015JJ00	GM0437	49	mistreatment
2016JJ00	GM0437	37	mistreatment
2014JJ00	GM0644		mistreatment
2015JJ00	GM0644		mistreatment
2016JJ00	GM0644		mistreatment
2014JJ00	GM0589	13	mistreatment
2015JJ00	GM0589	12	mistreatment
2016JJ00	GM0589	5	mistreatment
2014JJ00	GM1734	73	mistreatment
2015JJ00	GM1734	72	mistreatment
2016JJ00	GM1734	90	mistreatment
2014JJ00	GM0590	53	mistreatment
2015JJ00	GM0590	66	mistreatment
2016JJ00	GM0590	42	mistreatment
2014JJ00	GM1894	74	mistreatment
2015JJ00	GM1894	51	mistreatment
2016JJ00	GM1894	54	mistreatment
2014JJ00	GM0765	47	mistreatment
2015JJ00	GM0765	43	mistreatment
2016JJ00	GM0765	45	mistreatment
2014JJ00	GM1926	93	mistreatment
2015JJ00	GM1926	97	mistreatment
2016JJ00	GM1926	91	mistreatment
2014JJ00	GM0439	306	mistreatment
2015JJ00	GM0439	316	mistreatment
2016JJ00	GM0439	229	mistreatment
2014JJ00	GM0273	57	mistreatment
2015JJ00	GM0273	30	mistreatment
2016JJ00	GM0273	32	mistreatment
2014JJ00	GM0177	45	mistreatment
2015JJ00	GM0177	25	mistreatment
2016JJ00	GM0177	48	mistreatment
2014JJ00	GM0703	27	mistreatment
2015JJ00	GM0703	22	mistreatment
2016JJ00	GM0703	20	mistreatment
2014JJ00	GM0274	67	mistreatment
2015JJ00	GM0274	74	mistreatment
2016JJ00	GM0274	77	mistreatment
2014JJ00	GM0339	4	mistreatment
2015JJ00	GM0339	7	mistreatment
2016JJ00	GM0339	4	mistreatment
2014JJ00	GM1667	32	mistreatment
2015JJ00	GM1667	39	mistreatment
2016JJ00	GM1667	27	mistreatment
2014JJ00	GM0275	93	mistreatment
2015JJ00	GM0275	110	mistreatment
2016JJ00	GM0275	88	mistreatment
2014JJ00	GM0340	31	mistreatment
2015JJ00	GM0340	23	mistreatment
2016JJ00	GM0340	25	mistreatment
2014JJ00	GM0597	64	mistreatment
2015JJ00	GM0597	65	mistreatment
2016JJ00	GM0597	95	mistreatment
2014JJ00	GM0196	16	mistreatment
2015JJ00	GM0196	24	mistreatment
2016JJ00	GM0196	12	mistreatment
2014JJ00	GM1672		mistreatment
2015JJ00	GM1672		mistreatment
2016JJ00	GM1672		mistreatment
2014JJ00	GM1742	61	mistreatment
2015JJ00	GM1742	52	mistreatment
2016JJ00	GM1742	45	mistreatment
2014JJ00	GM0603	155	mistreatment
2015JJ00	GM0603	121	mistreatment
2016JJ00	GM0603	150	mistreatment
2014JJ00	GM1669	34	mistreatment
2015JJ00	GM1669	36	mistreatment
2016JJ00	GM1669	27	mistreatment
2014JJ00	GM0957	173	mistreatment
2015JJ00	GM0957	189	mistreatment
2016JJ00	GM0957	221	mistreatment
2014JJ00	GM0736	54	mistreatment
2015JJ00	GM0736	51	mistreatment
2016JJ00	GM0736	48	mistreatment
2014JJ00	GM1674	242	mistreatment
2015JJ00	GM1674	274	mistreatment
2016JJ00	GM1674	259	mistreatment
2014JJ00	GM0599	3179	mistreatment
2015JJ00	GM0599	2929	mistreatment
2016JJ00	GM0599	2839	mistreatment
2014JJ00	GM0277	4	mistreatment
2015JJ00	GM0277	3	mistreatment
2016JJ00	GM0277	2	mistreatment
2014JJ00	GM0840	66	mistreatment
2015JJ00	GM0840	42	mistreatment
2016JJ00	GM0840	36	mistreatment
2014JJ00	GM0441	124	mistreatment
2015JJ00	GM0441	123	mistreatment
2016JJ00	GM0441	109	mistreatment
2014JJ00	GM0458		mistreatment
2015JJ00	GM0458		mistreatment
2016JJ00	GM0458		mistreatment
2014JJ00	GM0279	13	mistreatment
2015JJ00	GM0279	4	mistreatment
2016JJ00	GM0279	8	mistreatment
2014JJ00	GM0606	263	mistreatment
2015JJ00	GM0606	276	mistreatment
2016JJ00	GM0606	286	mistreatment
2014JJ00	GM0088	0	mistreatment
2015JJ00	GM0088	4	mistreatment
2016JJ00	GM0088	0	mistreatment
2014JJ00	GM0844	43	mistreatment
2015JJ00	GM0844	42	mistreatment
2016JJ00	GM0844	52	mistreatment
2014JJ00	GM0962	15	mistreatment
2015JJ00	GM0962	25	mistreatment
2016JJ00	GM0962	9	mistreatment
2014JJ00	GM0608		mistreatment
2015JJ00	GM0608		mistreatment
2016JJ00	GM0608		mistreatment
2014JJ00	GM1676	90	mistreatment
2015JJ00	GM1676	77	mistreatment
2016JJ00	GM1676	68	mistreatment
2014JJ00	GM0965	16	mistreatment
2015JJ00	GM0965	15	mistreatment
2016JJ00	GM0965	12	mistreatment
2014JJ00	GM1702	10	mistreatment
2015JJ00	GM1702	6	mistreatment
2016JJ00	GM1702	1	mistreatment
2014JJ00	GM0845	32	mistreatment
2015JJ00	GM0845	41	mistreatment
2016JJ00	GM0845	38	mistreatment
2014JJ00	GM0846	35	mistreatment
2015JJ00	GM0846	17	mistreatment
2016JJ00	GM0846	20	mistreatment
2014JJ00	GM1883	361	mistreatment
2015JJ00	GM1883	317	mistreatment
2016JJ00	GM1883	313	mistreatment
2014JJ00	GM0051		mistreatment
2015JJ00	GM0051		mistreatment
2016JJ00	GM0051		mistreatment
2014JJ00	GM0610	42	mistreatment
2015JJ00	GM0610	31	mistreatment
2016JJ00	GM0610	43	mistreatment
2014JJ00	GM0040	26	mistreatment
2015JJ00	GM0040	29	mistreatment
2016JJ00	GM0040	23	mistreatment
2014JJ00	GM1714	50	mistreatment
2015JJ00	GM1714	45	mistreatment
2016JJ00	GM1714	37	mistreatment
2014JJ00	GM0090	167	mistreatment
2015JJ00	GM0090	183	mistreatment
2016JJ00	GM0090	144	mistreatment
2014JJ00	GM0342	83	mistreatment
2015JJ00	GM0342	90	mistreatment
2016JJ00	GM0342	107	mistreatment
2014JJ00	GM0847	23	mistreatment
2015JJ00	GM0847	29	mistreatment
2016JJ00	GM0847	27	mistreatment
2014JJ00	GM0848	36	mistreatment
2015JJ00	GM0848	35	mistreatment
2016JJ00	GM0848	15	mistreatment
2014JJ00	GM0612		mistreatment
2015JJ00	GM0612		mistreatment
2016JJ00	GM0612		mistreatment
2014JJ00	GM0037	101	mistreatment
2015JJ00	GM0037	103	mistreatment
2016JJ00	GM0037	94	mistreatment
2014JJ00	GM0180	18	mistreatment
2015JJ00	GM0180	29	mistreatment
2016JJ00	GM0180	12	mistreatment
2014JJ00	GM0532	49	mistreatment
2015JJ00	GM0532	39	mistreatment
2016JJ00	GM0532	55	mistreatment
2014JJ00	GM0851	45	mistreatment
2015JJ00	GM0851	43	mistreatment
2016JJ00	GM0851	38	mistreatment
2014JJ00	GM1708	104	mistreatment
2015JJ00	GM1708	120	mistreatment
2016JJ00	GM1708	111	mistreatment
2014JJ00	GM0971	54	mistreatment
2015JJ00	GM0971	39	mistreatment
2016JJ00	GM0971	41	mistreatment
2014JJ00	GM1904	108	mistreatment
2015JJ00	GM1904	113	mistreatment
2016JJ00	GM1904	112	mistreatment
2014JJ00	GM0617	9	mistreatment
2015JJ00	GM0617	9	mistreatment
2016JJ00	GM0617	16	mistreatment
2014JJ00	GM1900	234	mistreatment
2015JJ00	GM1900	177	mistreatment
2016JJ00	GM1900	201	mistreatment
2014JJ00	GM0715	148	mistreatment
2015JJ00	GM0715	168	mistreatment
2016JJ00	GM0715	168	mistreatment
2014JJ00	GM0093	12	mistreatment
2015JJ00	GM0093	14	mistreatment
2016JJ00	GM0093	14	mistreatment
2014JJ00	GM0448	57	mistreatment
2015JJ00	GM0448	34	mistreatment
2016JJ00	GM0448	27	mistreatment
2014JJ00	GM1525	49	mistreatment
2015JJ00	GM1525	58	mistreatment
2016JJ00	GM1525	62	mistreatment
2014JJ00	GM0716	33	mistreatment
2015JJ00	GM0716	38	mistreatment
2016JJ00	GM0716	38	mistreatment
2014JJ00	GM0281	195	mistreatment
2015JJ00	GM0281	165	mistreatment
2016JJ00	GM0281	202	mistreatment
2014JJ00	GM0855	876	mistreatment
2015JJ00	GM0855	898	mistreatment
2016JJ00	GM0855	982	mistreatment
2014JJ00	GM0183	14	mistreatment
2015JJ00	GM0183	20	mistreatment
2016JJ00	GM0183	14	mistreatment
2014JJ00	GM1700	44	mistreatment
2015JJ00	GM1700	42	mistreatment
2016JJ00	GM1700	36	mistreatment
2014JJ00	GM1730	48	mistreatment
2015JJ00	GM1730	60	mistreatment
2016JJ00	GM1730	49	mistreatment
2014JJ00	GM0737	49	mistreatment
2015JJ00	GM0737	57	mistreatment
2016JJ00	GM0737	39	mistreatment
2014JJ00	GM0282		mistreatment
2015JJ00	GM0282		mistreatment
2016JJ00	GM0282		mistreatment
2014JJ00	GM0856	93	mistreatment
2015JJ00	GM0856	124	mistreatment
2016JJ00	GM0856	90	mistreatment
2014JJ00	GM0450	22	mistreatment
2015JJ00	GM0450	25	mistreatment
2016JJ00	GM0450	25	mistreatment
2014JJ00	GM0451	58	mistreatment
2015JJ00	GM0451	74	mistreatment
2016JJ00	GM0451	83	mistreatment
2014JJ00	GM0184	24	mistreatment
2015JJ00	GM0184	24	mistreatment
2016JJ00	GM0184	16	mistreatment
2014JJ00	GM0344	1140	mistreatment
2015JJ00	GM0344	1042	mistreatment
2016JJ00	GM0344	1058	mistreatment
2014JJ00	GM1581	65	mistreatment
2015JJ00	GM1581	66	mistreatment
2016JJ00	GM1581	72	mistreatment
2014JJ00	GM0981	21	mistreatment
2015JJ00	GM0981	11	mistreatment
2016JJ00	GM0981	23	mistreatment
2014JJ00	GM0994	46	mistreatment
2015JJ00	GM0994	33	mistreatment
2016JJ00	GM0994	35	mistreatment
2014JJ00	GM0858	75	mistreatment
2015JJ00	GM0858	83	mistreatment
2016JJ00	GM0858	67	mistreatment
2014JJ00	GM0047	85	mistreatment
2015JJ00	GM0047	78	mistreatment
2016JJ00	GM0047	107	mistreatment
2014JJ00	GM0345	137	mistreatment
2015JJ00	GM0345	151	mistreatment
2016JJ00	GM0345	105	mistreatment
2014JJ00	GM0717	42	mistreatment
2015JJ00	GM0717	37	mistreatment
2016JJ00	GM0717	33	mistreatment
2014JJ00	GM0860	71	mistreatment
2015JJ00	GM0860	50	mistreatment
2016JJ00	GM0860	78	mistreatment
2014JJ00	GM0861	81	mistreatment
2015JJ00	GM0861	57	mistreatment
2016JJ00	GM0861	79	mistreatment
2014JJ00	GM0453	202	mistreatment
2015JJ00	GM0453	176	mistreatment
2016JJ00	GM0453	181	mistreatment
2014JJ00	GM0983	371	mistreatment
2015JJ00	GM0983	368	mistreatment
2016JJ00	GM0983	377	mistreatment
2014JJ00	GM0984	92	mistreatment
2015JJ00	GM0984	105	mistreatment
2016JJ00	GM0984	83	mistreatment
2014JJ00	GM0620	44	mistreatment
2015JJ00	GM0620	33	mistreatment
2016JJ00	GM0620	38	mistreatment
2014JJ00	GM0622	237	mistreatment
2015JJ00	GM0622	249	mistreatment
2016JJ00	GM0622	231	mistreatment
2014JJ00	GM0048	48	mistreatment
2015JJ00	GM0048	65	mistreatment
2016JJ00	GM0048	47	mistreatment
2014JJ00	GM0096	10	mistreatment
2015JJ00	GM0096	10	mistreatment
2016JJ00	GM0096	1	mistreatment
2014JJ00	GM0718	186	mistreatment
2015JJ00	GM0718	171	mistreatment
2016JJ00	GM0718	139	mistreatment
2014JJ00	GM0623		mistreatment
2015JJ00	GM0623		mistreatment
2016JJ00	GM0623		mistreatment
2014JJ00	GM0986	20	mistreatment
2015JJ00	GM0986	13	mistreatment
2016JJ00	GM0986	13	mistreatment
2014JJ00	GM0626	40	mistreatment
2015JJ00	GM0626	23	mistreatment
2016JJ00	GM0626	38	mistreatment
2014JJ00	GM0285	33	mistreatment
2015JJ00	GM0285	35	mistreatment
2016JJ00	GM0285	28	mistreatment
2014JJ00	GM0865	60	mistreatment
2015JJ00	GM0865	56	mistreatment
2016JJ00	GM0865	47	mistreatment
2014JJ00	GM0866	20	mistreatment
2015JJ00	GM0866	16	mistreatment
2016JJ00	GM0866	10	mistreatment
2014JJ00	GM0867	106	mistreatment
2015JJ00	GM0867	79	mistreatment
2016JJ00	GM0867	112	mistreatment
2014JJ00	GM0627	43	mistreatment
2015JJ00	GM0627	55	mistreatment
2016JJ00	GM0627	36	mistreatment
2014JJ00	GM0289	51	mistreatment
2015JJ00	GM0289	60	mistreatment
2016JJ00	GM0289	66	mistreatment
2014JJ00	GM0629	53	mistreatment
2015JJ00	GM0629	62	mistreatment
2016JJ00	GM0629	46	mistreatment
2014JJ00	GM0852	23	mistreatment
2015JJ00	GM0852	34	mistreatment
2016JJ00	GM0852	23	mistreatment
2014JJ00	GM0988	140	mistreatment
2015JJ00	GM0988	142	mistreatment
2016JJ00	GM0988	124	mistreatment
2014JJ00	GM0457	48	mistreatment
2015JJ00	GM0457	27	mistreatment
2016JJ00	GM0457	43	mistreatment
2014JJ00	GM0870	21	mistreatment
2015JJ00	GM0870	24	mistreatment
2016JJ00	GM0870	30	mistreatment
2014JJ00	GM0668	23	mistreatment
2015JJ00	GM0668	16	mistreatment
2016JJ00	GM0668	20	mistreatment
2014JJ00	GM1701	45	mistreatment
2015JJ00	GM1701	40	mistreatment
2016JJ00	GM1701	20	mistreatment
2014JJ00	GM0293	25	mistreatment
2015JJ00	GM0293	30	mistreatment
2016JJ00	GM0293	30	mistreatment
2014JJ00	GM1783	209	mistreatment
2015JJ00	GM1783	187	mistreatment
2016JJ00	GM1783	173	mistreatment
2014JJ00	GM0098	46	mistreatment
2015JJ00	GM0098	50	mistreatment
2016JJ00	GM0098	57	mistreatment
2014JJ00	GM0614	24	mistreatment
2015JJ00	GM0614	21	mistreatment
2016JJ00	GM0614	24	mistreatment
2014JJ00	GM0189	16	mistreatment
2015JJ00	GM0189	17	mistreatment
2016JJ00	GM0189	16	mistreatment
2014JJ00	GM0296	73	mistreatment
2015JJ00	GM0296	84	mistreatment
2016JJ00	GM0296	52	mistreatment
2014JJ00	GM1696	24	mistreatment
2015JJ00	GM1696	39	mistreatment
2016JJ00	GM1696	30	mistreatment
2014JJ00	GM0352	20	mistreatment
2015JJ00	GM0352	24	mistreatment
2016JJ00	GM0352	16	mistreatment
2014JJ00	GM0053	15	mistreatment
2015JJ00	GM0053	13	mistreatment
2016JJ00	GM0053	15	mistreatment
2014JJ00	GM0294	75	mistreatment
2015JJ00	GM0294	76	mistreatment
2016JJ00	GM0294	84	mistreatment
2014JJ00	GM0873	43	mistreatment
2015JJ00	GM0873	54	mistreatment
2016JJ00	GM0873	35	mistreatment
2014JJ00	GM0632	81	mistreatment
2015JJ00	GM0632	60	mistreatment
2016JJ00	GM0632	79	mistreatment
2014JJ00	GM1690	23	mistreatment
2015JJ00	GM1690	12	mistreatment
2016JJ00	GM1690	28	mistreatment
2014JJ00	GM0880	18	mistreatment
2015JJ00	GM0880	31	mistreatment
2016JJ00	GM0880	19	mistreatment
2014JJ00	GM0351	17	mistreatment
2015JJ00	GM0351	11	mistreatment
2016JJ00	GM0351	12	mistreatment
2014JJ00	GM0874	15	mistreatment
2015JJ00	GM0874	19	mistreatment
2016JJ00	GM0874	21	mistreatment
2014JJ00	GM0479	558	mistreatment
2015JJ00	GM0479	493	mistreatment
2016JJ00	GM0479	442	mistreatment
2014JJ00	GM0297	77	mistreatment
2015JJ00	GM0297	75	mistreatment
2016JJ00	GM0297	39	mistreatment
2014JJ00	GM0473	59	mistreatment
2015JJ00	GM0473	79	mistreatment
2016JJ00	GM0473	70	mistreatment
2014JJ00	GM0707	14	mistreatment
2015JJ00	GM0707	13	mistreatment
2016JJ00	GM0707	10	mistreatment
2014JJ00	GM0478	14	mistreatment
2015JJ00	GM0478	15	mistreatment
2016JJ00	GM0478		mistreatment
2014JJ00	GM0050	45	mistreatment
2015JJ00	GM0050	35	mistreatment
2016JJ00	GM0050	49	mistreatment
2014JJ00	GM0355	179	mistreatment
2015JJ00	GM0355	213	mistreatment
2016JJ00	GM0355	170	mistreatment
2014JJ00	GM0299	62	mistreatment
2015JJ00	GM0299	54	mistreatment
2016JJ00	GM0299	41	mistreatment
2014JJ00	GM0637	435	mistreatment
2015JJ00	GM0637	397	mistreatment
2016JJ00	GM0637	366	mistreatment
2014JJ00	GM0638	11	mistreatment
2015JJ00	GM0638	10	mistreatment
2016JJ00	GM0638	13	mistreatment
2014JJ00	GM0056	5	mistreatment
2015JJ00	GM0056	17	mistreatment
2016JJ00	GM0056	13	mistreatment
2014JJ00	GM1892	73	mistreatment
2015JJ00	GM1892	70	mistreatment
2016JJ00	GM1892	62	mistreatment
2014JJ00	GM0879	30	mistreatment
2015JJ00	GM0879	28	mistreatment
2016JJ00	GM0879	43	mistreatment
2014JJ00	GM0301	152	mistreatment
2015JJ00	GM0301	157	mistreatment
2016JJ00	GM0301	170	mistreatment
2014JJ00	GM1896	37	mistreatment
2015JJ00	GM1896	37	mistreatment
2016JJ00	GM1896	24	mistreatment
2014JJ00	GM0642	97	mistreatment
2015JJ00	GM0642	92	mistreatment
2016JJ00	GM0642	93	mistreatment
2014JJ00	GM0193	406	mistreatment
2015JJ00	GM0193	411	mistreatment
2016JJ00	GM0193	384	mistreatment
2014JJ00	GM1680	1	Overt violence (person)
2015JJ00	GM1680	0	Overt violence (person)
2016JJ00	GM1680	0	Overt violence (person)
2014JJ00	GM0738	1	Overt violence (person)
2015JJ00	GM0738	1	Overt violence (person)
2016JJ00	GM0738	0	Overt violence (person)
2014JJ00	GM0358	5	Overt violence (person)
2015JJ00	GM0358	3	Overt violence (person)
2016JJ00	GM0358	1	Overt violence (person)
2014JJ00	GM0197	1	Overt violence (person)
2015JJ00	GM0197	1	Overt violence (person)
2016JJ00	GM0197	3	Overt violence (person)
2014JJ00	GM0059	1	Overt violence (person)
2015JJ00	GM0059	1	Overt violence (person)
2016JJ00	GM0059	2	Overt violence (person)
2014JJ00	GM0482	10	Overt violence (person)
2015JJ00	GM0482	11	Overt violence (person)
2016JJ00	GM0482	10	Overt violence (person)
2014JJ00	GM0613	5	Overt violence (person)
2015JJ00	GM0613	3	Overt violence (person)
2016JJ00	GM0613	5	Overt violence (person)
2014JJ00	GM0361	35	Overt violence (person)
2015JJ00	GM0361	23	Overt violence (person)
2016JJ00	GM0361	34	Overt violence (person)
2014JJ00	GM0141	10	Overt violence (person)
2015JJ00	GM0141	12	Overt violence (person)
2016JJ00	GM0141	17	Overt violence (person)
2014JJ00	GM0034	55	Overt violence (person)
2015JJ00	GM0034	54	Overt violence (person)
2016JJ00	GM0034	51	Overt violence (person)
2014JJ00	GM0484	23	Overt violence (person)
2015JJ00	GM0484	10	Overt violence (person)
2016JJ00	GM0484	13	Overt violence (person)
2014JJ00	GM1723	1	Overt violence (person)
2015JJ00	GM1723	0	Overt violence (person)
2016JJ00	GM1723	0	Overt violence (person)
2014JJ00	GM0060	0	Overt violence (person)
2015JJ00	GM0060	1	Overt violence (person)
