	CBScode	Perioden	  HIC: Theft / burglary dwelling, complete	  HIC: Theft / burglary dwelling, attempts	HIC: Violent Crime	HIC: Street Roof	HIC: Robberies	Undermining public order	Threat	Fire / Explosion	Theft of moped, moped, bike	Theft of / from vehicles	Theft of motor vehicles	Theft / burglary companies / institutions	Theft / burglary garage / barn / shed	Drug trafficking	Trespassing	mistreatment	Overt violence (person)	Or destruction. cause damage	Arms Trade	pickpocketing	morals Felony	Municipality	Province	Population	Population_density(p/km)	Municipality Size
944	GM0644	2014JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
945	GM0644	2015JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
946	GM0644	2016JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
947	GM0644	2017JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
948	GM0653	2014JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
949	GM0653	2015JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
950	GM0653	2016JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
951	GM0653	2017JJ00	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0					
952	GM0654	2014JJ00	29.0	9.0	51.0	0.0	2.0	3.0	28.0	10.0	20.0	17.0	0.0	17.0	14.0	5.0	1.0	21.0	2.0	86.0	3.0	3.0	9.0	Borsele	Zeeland	22592.0	160.0	Small
953	GM0654	2015JJ00	19.0	17.0	51.0	0.0	0.0	5.0	23.0	7.0	14.0	8.0	2.0	25.0	8.0	9.0	0.0	27.0	1.0	109.0	4.0	2.0	3.0	Borsele	Zeeland	22592.0	160.0	Small
954	GM0654	2016JJ00	25.0	5.0	38.0	0.0	0.0	3.0	20.0	5.0	10.0	19.0	5.0	18.0	7.0	9.0	1.0	17.0	1.0	55.0	5.0	2.0	3.0	Borsele	Zeeland	22592.0	160.0	Small
955	GM0654	2017JJ00	20.0	4.0	58.0	0.0	0.0	0.0	20.0	2.0	16.0	16.0	2.0	16.0	6.0	4.0	0.0	38.0	0.0	86.0	2.0	2.0	8.0	Borsele	Zeeland	22592.0	160.0	Small
956	GM0664	2014JJ00	69.0	24.0	255.0	5.0	1.0	38.0	90.0	13.0	200.0	86.0	6.0	70.0	39.0	46.0	6.0	155.0	10.0	225.0	13.0	69.0	42.0	Goes	Zeeland	36977.0	398.0	Big
957	GM0664	2015JJ00	43.0	15.0	277.0	5.0	4.0	20.0	102.0	11.0	193.0	45.0	6.0	68.0	20.0	60.0	2.0	164.0	11.0	270.0	20.0	43.0	35.0	Goes	Zeeland	36977.0	398.0	Big
958	GM0664	2016JJ00	46.0	20.0	245.0	4.0	4.0	29.0	88.0	7.0	161.0	77.0	14.0	50.0	16.0	37.0	8.0	140.0	17.0	251.0	11.0	26.0	26.0	Goes	Zeeland	36977.0	398.0	Big
959	GM0664	2017JJ00	44.0	16.0	252.0	6.0	0.0	20.0	84.0	6.0	102.0	54.0	4.0	34.0	24.0	40.0	4.0	158.0	10.0	170.0	12.0	20.0	32.0	Goes	Zeeland	36977.0	398.0	Big
960	GM0668	2014JJ00	52.0	11.0	32.0	0.0	1.0	0.0	8.0	5.0	88.0	44.0	8.0	17.0	15.0	9.0	0.0	23.0	1.0	63.0	0.0	4.0	5.0	West Maas en Waal	Gelderland	18391.0	237.0	Small
961	GM0668	2015JJ00	54.0	19.0	23.0	0.0	1.0	3.0	6.0	3.0	57.0	50.0	15.0	28.0	24.0	9.0	0.0	16.0	1.0	60.0	0.0	2.0	3.0	West Maas en Waal	Gelderland	18391.0	237.0	Small
962	GM0668	2016JJ00	33.0	8.0	31.0	0.0	2.0	0.0	11.0	3.0	34.0	29.0	3.0	16.0	19.0	7.0	0.0	20.0	0.0	59.0	1.0	2.0	2.0	West Maas en Waal	Gelderland	18391.0	237.0	Small
963	GM0668	2017JJ00	22.0	14.0	42.0	0.0	0.0	0.0	18.0	12.0	8.0	42.0	12.0	12.0	16.0	6.0	0.0	20.0	4.0	56.0	0.0	0.0	0.0	West Maas en Waal	Gelderland	18391.0	237.0	Small
964	GM0677	2014JJ00	50.0	26.0	118.0	1.0	2.0	6.0	35.0	7.0	70.0	27.0	7.0	29.0	16.0	27.0	2.0	77.0	6.0	238.0	4.0	11.0	10.0	Hulst	Zeeland	27402.0	137.0	Big
965	GM0677	2015JJ00	54.0	18.0	126.0	1.0	6.0	9.0	49.0	3.0	83.0	27.0	6.0	27.0	19.0	33.0	2.0	71.0	6.0	210.0	1.0	4.0	9.0	Hulst	Zeeland	27402.0	137.0	Big
966	GM0677	2016JJ00	46.0	13.0	97.0	7.0	0.0	6.0	32.0	6.0	41.0	36.0	3.0	23.0	13.0	25.0	1.0	59.0	6.0	139.0	1.0	5.0	5.0	Hulst	Zeeland	27402.0	137.0	Big
967	GM0677	2017JJ00	36.0	12.0	134.0	2.0	0.0	8.0	46.0	6.0	40.0	12.0	4.0	26.0	12.0	28.0	2.0	78.0	10.0	112.0	4.0	2.0	26.0	Hulst	Zeeland	27402.0	137.0	Big
968	GM0678	2014JJ00	19.0	4.0	14.0	1.0	1.0	1.0	5.0	1.0	30.0	17.0	2.0	14.0	3.0	8.0	1.0	9.0	0.0	30.0	3.0	2.0	4.0	Kapelle	Zeeland	12508.0	334.0	Small
969	GM0678	2015JJ00	19.0	8.0	25.0	1.0	0.0	0.0	10.0	6.0	30.0	5.0	1.0	6.0	3.0	4.0	0.0	15.0	0.0	41.0	2.0	2.0	5.0	Kapelle	Zeeland	12508.0	334.0	Small
970	GM0678	2016JJ00	14.0	5.0	22.0	0.0	0.0	0.0	10.0	1.0	29.0	18.0	3.0	18.0	8.0	1.0	1.0	12.0	0.0	33.0	1.0	3.0	6.0	Kapelle	Zeeland	12508.0	334.0	Small
971	GM0678	2017JJ00	20.0	0.0	30.0	0.0	0.0	0.0	22.0	2.0	20.0	8.0	4.0	10.0	4.0	2.0	0.0	8.0	0.0	26.0	2.0	2.0	2.0	Kapelle	Zeeland	12508.0	334.0	Small
972	GM0687	2014JJ00	116.0	45.0	249.0	20.0	3.0	9.0	90.0	32.0	394.0	51.0	12.0	66.0	38.0	32.0	7.0	150.0	9.0	369.0	14.0	47.0	34.0	Middelburg	Zeeland	47660.0	984.0	Big
973	GM0687	2015JJ00	149.0	45.0	271.0	6.0	1.0	12.0	110.0	22.0	374.0	58.0	9.0	90.0	46.0	29.0	9.0	146.0	15.0	347.0	27.0	41.0	16.0	Middelburg	Zeeland	47660.0	984.0	Big
974	GM0687	2016JJ00	52.0	28.0	234.0	4.0	3.0	10.0	90.0	22.0	355.0	40.0	10.0	52.0	34.0	38.0	4.0	142.0	2.0	351.0	18.0	31.0	39.0	Middelburg	Zeeland	47660.0	984.0	Big
975	GM0687	2017JJ00	50.0	16.0	224.0	10.0	0.0	16.0	80.0	20.0	272.0	62.0	4.0	62.0	24.0	34.0	10.0	134.0	10.0	306.0	24.0	48.0	44.0	Middelburg	Zeeland	47660.0	984.0	Big
976	GM0689	2014JJ00	26.0	12.0	23.0	0.0	0.0	1.0	8.0	1.0	22.0	30.0	9.0	5.0	10.0	17.0	1.0	15.0	0.0	50.0	11.0	2.0	12.0	Giessenlanden	South Holland	14423.0	228.0	Small
977	GM0689	2015JJ00	28.0	16.0	20.0	0.0	0.0	0.0	7.0	2.0	31.0	29.0	4.0	15.0	15.0	17.0	0.0	13.0	0.0	33.0	2.0	2.0	8.0	Giessenlanden	South Holland	14423.0	228.0	Small
978	GM0689	2016JJ00	25.0	6.0	16.0	0.0	0.0	1.0	6.0	1.0	22.0	41.0	4.0	12.0	24.0	15.0	2.0	10.0	0.0	44.0	2.0	1.0	5.0	Giessenlanden	South Holland	14423.0	228.0	Small
979	GM0689	2017JJ00	10.0	4.0	22.0	0.0	0.0	0.0	8.0	4.0	14.0	28.0	6.0	10.0	22.0	6.0	0.0	14.0	0.0	50.0	6.0	4.0	4.0	Giessenlanden	South Holland	14423.0	228.0	Small
980	GM0703	2014JJ00	41.0	13.0	60.0	0.0	0.0	5.0	30.0	6.0	62.0	40.0	2.0	13.0	23.0	7.0	1.0	27.0	3.0	83.0	2.0	7.0	16.0	Reimerswaal	Zeeland	21915.0	213.0	Small
981	GM0703	2015JJ00	50.0	18.0	37.0	0.0	1.0	2.0	14.0	1.0	64.0	36.0	0.0	26.0	25.0	8.0	0.0	22.0	1.0	85.0	5.0	3.0	5.0	Reimerswaal	Zeeland	21915.0	213.0	Small
982	GM0703	2016JJ00	33.0	16.0	49.0	0.0	0.0	0.0	26.0	6.0	87.0	39.0	7.0	23.0	11.0	12.0	0.0	20.0	3.0	79.0	2.0	3.0	8.0	Reimerswaal	Zeeland	21915.0	213.0	Small
983	GM0703	2017JJ00	16.0	10.0	44.0	2.0	0.0	4.0	12.0	8.0	18.0	58.0	2.0	12.0	12.0	12.0	0.0	32.0	0.0	96.0	2.0	2.0	4.0	Reimerswaal	Zeeland	21915.0	213.0	Small
984	GM0707	2014JJ00	28.0	13.0	19.0	0.0	0.0	0.0	5.0	0.0	13.0	40.0	1.0	13.0	11.0	24.0	0.0	14.0	0.0	30.0	10.0	1.0	3.0	Zederik	South Holland	13661.0	182.0	Small
985	GM0707	2015JJ00	22.0	8.0	17.0	0.0	0.0	1.0	3.0	0.0	11.0	30.0	3.0	11.0	8.0	19.0	0.0	13.0	1.0	43.0	5.0	1.0	2.0	Zederik	South Holland	13661.0	182.0	Small
986	GM0707	2016JJ00	21.0	9.0	28.0	0.0	0.0	4.0	16.0	2.0	16.0	45.0	5.0	10.0	9.0	11.0	0.0	10.0	2.0	16.0	5.0	1.0	2.0	Zederik	South Holland	13661.0	182.0	Small
987	GM0707	2017JJ00	28.0	10.0	24.0	0.0	0.0	0.0	8.0	0.0	18.0	40.0	4.0	14.0	24.0	2.0	0.0	14.0	2.0	38.0	6.0	0.0	8.0	Zederik	South Holland	13661.0	182.0	Small
988	GM0715	2014JJ00	79.0	48.0	290.0	4.0	1.0	26.0	122.0	19.0	172.0	55.0	17.0	61.0	52.0	53.0	2.0	148.0	20.0	354.0	28.0	28.0	36.0	Terneuzen	Zeeland	54711.0	218.0	Big
989	GM0715	2015JJ00	76.0	26.0	279.0	5.0	3.0	16.0	107.0	9.0	209.0	71.0	17.0	64.0	52.0	73.0	3.0	168.0	4.0	348.0	20.0	17.0	39.0	Terneuzen	Zeeland	54711.0	218.0	Big
990	GM0715	2016JJ00	95.0	36.0	292.0	3.0	5.0	16.0	114.0	16.0	188.0	79.0	24.0	76.0	27.0	48.0	7.0	168.0	10.0	345.0	15.0	17.0	29.0	Terneuzen	Zeeland	54711.0	218.0	Big
991	GM0715	2017JJ00	70.0	20.0	282.0	2.0	4.0	16.0	82.0	18.0	90.0	58.0	10.0	66.0	24.0	48.0	4.0	188.0	12.0	312.0	20.0	6.0	18.0	Terneuzen	Zeeland	54711.0	218.0	Big
992	GM0716	2014JJ00	42.0	8.0	59.0	0.0	1.0	1.0	25.0	1.0	34.0	40.0	8.0	24.0	13.0	8.0	1.0	33.0	1.0	111.0	1.0	0.0	2.0	Tholen	Zeeland	25398.0	174.0	Small
993	GM0716	2015JJ00	30.0	8.0	65.0	0.0	1.0	0.0	26.0	9.0	41.0	30.0	4.0	19.0	20.0	6.0	2.0	38.0	1.0	106.0	5.0	2.0	5.0	Tholen	Zeeland	25398.0	174.0	Small
994	GM0716	2016JJ00	29.0	15.0	63.0	0.0	2.0	2.0	23.0	4.0	25.0	51.0	4.0	20.0	15.0	7.0	0.0	38.0	2.0	119.0	3.0	3.0	11.0	Tholen	Zeeland	25398.0	174.0	Small
995	GM0716	2017JJ00	32.0	4.0	54.0	0.0	2.0	0.0	32.0	0.0	16.0	40.0	4.0	22.0	10.0	8.0	0.0	20.0	2.0	76.0	0.0	0.0	6.0	Tholen	Zeeland	25398.0	174.0	Small
996	GM0717	2014JJ00	49.0	18.0	66.0	2.0	2.0	5.0	21.0	7.0	69.0	56.0	5.0	22.0	29.0	4.0	1.0	42.0	3.0	124.0	5.0	16.0	6.0	Veere	Zeeland	21882.0	165.0	Small
997	GM0717	2015JJ00	43.0	20.0	72.0	0.0	2.0	2.0	27.0	6.0	86.0	41.0	6.0	37.0	20.0	4.0	2.0	37.0	8.0	128.0	3.0	8.0	8.0	Veere	Zeeland	21882.0	165.0	Small
998	GM0717	2016JJ00	49.0	19.0	52.0	0.0	1.0	6.0	17.0	5.0	98.0	37.0	4.0	24.0	23.0	3.0	2.0	33.0	2.0	90.0	1.0	3.0	10.0	Veere	Zeeland	21882.0	165.0	Small
999	GM0717	2017JJ00	24.0	12.0	28.0	0.0	0.0	0.0	12.0	6.0	64.0	20.0	6.0	6.0	4.0	6.0	8.0	16.0	0.0	76.0	0.0	6.0	2.0	Veere	Zeeland	21882.0	165.0	Small
1000	GM0718	2014JJ00	128.0	67.0	345.0	11.0	3.0	35.0	144.0	29.0	492.0	63.0	20.0	67.0	52.0	42.0	9.0	186.0	15.0	402.0	24.0	34.0	38.0	Vlissingen	Zeeland	44450.0	1302.0	Big
1001	GM0718	2015JJ00	177.0	74.0	302.0	13.0	3.0	39.0	115.0	20.0	377.0	86.0	22.0	58.0	49.0	79.0	8.0	171.0	16.0	358.0	15.0	45.0	20.0	Vlissingen	Zeeland	44450.0	1302.0	Big
1002	GM0718	2016JJ00	36.0	17.0	230.0	8.0	2.0	22.0	84.0	20.0	321.0	78.0	21.0	60.0	36.0	46.0	9.0	139.0	7.0	331.0	18.0	19.0	28.0	Vlissingen	Zeeland	44450.0	1302.0	Big
1003	GM0718	2017JJ00	28.0	10.0	248.0	8.0	0.0	20.0	98.0	14.0	200.0	54.0	12.0	36.0	26.0	82.0	8.0	138.0	12.0	420.0	18.0	18.0	24.0	Vlissingen	Zeeland	44450.0	1302.0	Big
1004	GM0733	2014JJ00	32.0	6.0	31.0	0.0	0.0	0.0	20.0	4.0	11.0	33.0	5.0	8.0	7.0	2.0	1.0	11.0	0.0	45.0	2.0	0.0	1.0	Lingewaal	Gelderland	11059.0	216.0	Small
1005	GM0733	2015JJ00	24.0	7.0	22.0	0.0	1.0	2.0	12.0	0.0	22.0	55.0	5.0	9.0	3.0	2.0	0.0	10.0	0.0	28.0	0.0	0.0	4.0	Lingewaal	Gelderland	11059.0	216.0	Small
1006	GM0733	2016JJ00	9.0	8.0	24.0	1.0	0.0	0.0	10.0	2.0	16.0	50.0	3.0	15.0	8.0	3.0	0.0	11.0	3.0	39.0	0.0	0.0	2.0	Lingewaal	Gelderland	11059.0	216.0	Small
1007	GM0733	2017JJ00	12.0	8.0	30.0	0.0	0.0	0.0	10.0	0.0	6.0	28.0	2.0	8.0	6.0	2.0	0.0	20.0	0.0	32.0	0.0	0.0	4.0	Lingewaal	Gelderland	11059.0	216.0	Small
1008	GM0736	2014JJ00	80.0	64.0	113.0	10.0	1.0	7.0	50.0	4.0	171.0	162.0	23.0	74.0	44.0	10.0	2.0	54.0	9.0	251.0	8.0	24.0	9.0	Ronde Venen, DeDe Ronde Venen	Utrecht	42648.0	426.0	Big
1009	GM0736	2015JJ00	114.0	71.0	102.0	2.0	3.0	11.0	44.0	6.0	129.0	182.0	28.0	52.0	43.0	18.0	2.0	51.0	7.0	197.0	4.0	13.0	7.0	Ronde Venen, DeDe Ronde Venen	Utrecht	42648.0	426.0	Big
1010	GM0736	2016JJ00	99.0	77.0	80.0	2.0	1.0	17.0	28.0	5.0	111.0	185.0	33.0	54.0	51.0	24.0	0.0	48.0	4.0	168.0	9.0	15.0	9.0	Ronde Venen, DeDe Ronde Venen	Utrecht	42648.0	426.0	Big
1011	GM0736	2017JJ00	90.0	48.0	96.0	0.0	0.0	4.0	40.0	8.0	112.0	138.0	32.0	60.0	30.0	22.0	4.0	56.0	0.0	186.0	10.0	16.0	6.0	Ronde Venen, DeDe Ronde Venen	Utrecht	42648.0	426.0	Big
1012	GM0737	2014JJ00	65.0	18.0	79.0	0.0	0.0	5.0	29.0	7.0	102.0	17.0	3.0	41.0	25.0	16.0	1.0	49.0	1.0	115.0	5.0	4.0	4.0	Tytsjerksteradiel	Friesland	31980.0	215.0	Big
1013	GM0737	2015JJ00	44.0	13.0	86.0	0.0	0.0	0.0	29.0	4.0	83.0	11.0	3.0	27.0	10.0	25.0	1.0	57.0	0.0	117.0	4.0	9.0	11.0	Tytsjerksteradiel	Friesland	31980.0	215.0	Big
1014	GM0737	2016JJ00	48.0	12.0	66.0	0.0	0.0	1.0	27.0	3.0	53.0	17.0	6.0	21.0	9.0	13.0	1.0	39.0	0.0	105.0	5.0	5.0	15.0	Tytsjerksteradiel	Friesland	31980.0	215.0	Big
1015	GM0737	2017JJ00	42.0	12.0	98.0	0.0	0.0	0.0	56.0	0.0	56.0	12.0	4.0	34.0	14.0	22.0	0.0	42.0	0.0	84.0	4.0	2.0	10.0	Tytsjerksteradiel	Friesland	31980.0	215.0	Big
1016	GM0738	2014JJ00	23.0	8.0	35.0	0.0	1.0	2.0	15.0	3.0	29.0	42.0	4.0	19.0	22.0	9.0	0.0	19.0	1.0	41.0	2.0	3.0	3.0	Aalburg	North Brabant	12859.0	253.0	Small
1017	GM0738	2015JJ00	28.0	10.0	27.0	0.0	3.0	2.0	8.0	3.0	32.0	42.0	8.0	14.0	13.0	7.0	0.0	18.0	1.0	37.0	0.0	2.0	1.0	Aalburg	North Brabant	12859.0	253.0	Small
1018	GM0738	2016JJ00	7.0	6.0	29.0	0.0	2.0	1.0	14.0	3.0	21.0	32.0	6.0	10.0	4.0	4.0	1.0	15.0	0.0	35.0	1.0	2.0	6.0	Aalburg	North Brabant	12859.0	253.0	Small
1019	GM0738	2017JJ00	2.0	6.0	28.0	0.0	0.0	0.0	8.0	0.0	24.0	22.0	6.0	6.0	4.0	8.0	0.0	16.0	4.0	24.0	4.0	0.0	4.0	Aalburg	North Brabant	12859.0	253.0	Small
1020	GM0743	2014JJ00	45.0	19.0	80.0	3.0	0.0	2.0	28.0	2.0	128.0	55.0	19.0	37.0	22.0	10.0	1.0	46.0	6.0	67.0	2.0	11.0	8.0	Asten	North Brabant	16479.0	234.0	Small
1021	GM0743	2015JJ00	58.0	13.0	69.0	3.0	2.0	2.0	32.0	1.0	136.0	20.0	12.0	30.0	35.0	16.0	0.0	34.0	3.0	79.0	3.0	11.0	3.0	Asten	North Brabant	16479.0	234.0	Small
1022	GM0743	2016JJ00	37.0	8.0	66.0	1.0	0.0	0.0	33.0	4.0	68.0	34.0	15.0	30.0	29.0	18.0	3.0	31.0	2.0	72.0	2.0	8.0	10.0	Asten	North Brabant	16479.0	234.0	Small
1023	GM0743	2017JJ00	30.0	6.0	50.0	0.0	0.0	0.0	22.0	2.0	54.0	20.0	8.0	22.0	12.0	10.0	2.0	24.0	4.0	64.0	2.0	10.0	6.0	Asten	North Brabant	16479.0	234.0	Small
1024	GM0744	2014JJ00	40.0	4.0	32.0	0.0	0.0	1.0	16.0	1.0	28.0	18.0	2.0	16.0	24.0	3.0	2.0	16.0	0.0	24.0	0.0	5.0	3.0	Baarle-Nassau	North Brabant	6617.0	88.0	Small
1025	GM0744	2015JJ00	23.0	4.0	23.0	1.0	0.0	0.0	15.0	2.0	32.0	23.0	7.0	16.0	30.0	5.0	1.0	8.0	0.0	26.0	1.0	6.0	2.0	Baarle-Nassau	North Brabant	6617.0	88.0	Small
1026	GM0744	2016JJ00	6.0	5.0	22.0	1.0	1.0	3.0	10.0	0.0	15.0	12.0	4.0	9.0	14.0	4.0	0.0	12.0	0.0	17.0	0.0	4.0	0.0	Baarle-Nassau	North Brabant	6617.0	88.0	Small
1027	GM0744	2017JJ00	30.0	4.0	30.0	0.0	0.0	2.0	10.0	0.0	10.0	14.0	4.0	4.0	22.0	4.0	0.0	20.0	0.0	26.0	0.0	2.0	0.0	Baarle-Nassau	North Brabant	6617.0	88.0	Small
1028	GM0748	2014JJ00	152.0	71.0	426.0	20.0	7.0	57.0	198.0	36.0	527.0	353.0	55.0	88.0	80.0	100.0	3.0	216.0	12.0	512.0	30.0	96.0	30.0	Bergen op Zoom	North Brabant	66423.0	826.0	Big
1029	GM0748	2015JJ00	134.0	39.0	396.0	19.0	8.0	42.0	159.0	28.0	464.0	334.0	29.0	116.0	101.0	114.0	3.0	224.0	13.0	446.0	28.0	86.0	31.0	Bergen op Zoom	North Brabant	66423.0	826.0	Big
1030	GM0748	2016JJ00	120.0	41.0	377.0	11.0	5.0	34.0	139.0	20.0	409.0	243.0	41.0	79.0	90.0	113.0	18.0	223.0	15.0	489.0	18.0	72.0	35.0	Bergen op Zoom	North Brabant	66423.0	826.0	Big
1031	GM0748	2017JJ00	110.0	64.0	346.0	18.0	6.0	16.0	128.0	42.0	344.0	186.0	16.0	84.0	56.0	110.0	4.0	208.0	10.0	464.0	24.0	76.0	38.0	Bergen op Zoom	North Brabant	66423.0	826.0	Big
1032	GM0753	2014JJ00	88.0	37.0	105.0	2.0	3.0	1.0	29.0	5.0	275.0	128.0	23.0	40.0	29.0	33.0	3.0	67.0	9.0	159.0	8.0	61.0	5.0	Best	North Brabant	28594.0	836.0	Big
1033	GM0753	2015JJ00	49.0	32.0	130.0	1.0	0.0	3.0	61.0	4.0	222.0	109.0	13.0	40.0	32.0	44.0	2.0	63.0	6.0	145.0	6.0	42.0	10.0	Best	North Brabant	28594.0	836.0	Big
1034	GM0753	2016JJ00	36.0	14.0	109.0	3.0	1.0	1.0	40.0	8.0	178.0	112.0	24.0	40.0	18.0	29.0	1.0	63.0	6.0	102.0	4.0	36.0	7.0	Best	North Brabant	28594.0	836.0	Big
1035	GM0753	2017JJ00	52.0	16.0	56.0	2.0	4.0	2.0	16.0	2.0	116.0	92.0	20.0	32.0	6.0	20.0	2.0	36.0	4.0	124.0	6.0	16.0	20.0	Best	North Brabant	28594.0	836.0	Big
1036	GM0755	2014JJ00	12.0	4.0	28.0	0.0	0.0	1.0	9.0	3.0	53.0	24.0	4.0	15.0	21.0	0.0	0.0	16.0	3.0	34.0	1.0	2.0	3.0	Boekel	North Brabant	10089.0	289.0	Small
1037	GM0755	2015JJ00	13.0	7.0	37.0	0.0	0.0	0.0	16.0	2.0	41.0	11.0	6.0	10.0	19.0	3.0	0.0	20.0	1.0	36.0	1.0	3.0	3.0	Boekel	North Brabant	10089.0	289.0	Small
1038	GM0755	2016JJ00	13.0	0.0	22.0	0.0	0.0	0.0	14.0	4.0	36.0	15.0	3.0	21.0	31.0	0.0	2.0	8.0	0.0	34.0	1.0	1.0	4.0	Boekel	North Brabant	10089.0	289.0	Small
1039	GM0755	2017JJ00	10.0	8.0	28.0	0.0	0.0	0.0	10.0	4.0	26.0	6.0	2.0	10.0	16.0	2.0	0.0	18.0	0.0	16.0	0.0	2.0	4.0	Boekel	North Brabant	10089.0	289.0	Small
1040	GM0756	2014JJ00	51.0	21.0	64.0	1.0	0.0	5.0	23.0	3.0	154.0	69.0	13.0	59.0	41.0	25.0	5.0	35.0	6.0	137.0	4.0	25.0	17.0	Boxmeer	North Brabant	28135.0	255.0	Big
1041	GM0756	2015JJ00	65.0	29.0	78.0	0.0	2.0	3.0	40.0	7.0	169.0	90.0	5.0	36.0	45.0	18.0	2.0	37.0	1.0	123.0	11.0	16.0	10.0	Boxmeer	North Brabant	28135.0	255.0	Big
1042	GM0756	2016JJ00	51.0	11.0	76.0	2.0	1.0	3.0	35.0	5.0	122.0	50.0	18.0	46.0	57.0	6.0	2.0	35.0	6.0	130.0	2.0	12.0	21.0	Boxmeer	North Brabant	28135.0	255.0	Big
1043	GM0756	2017JJ00	32.0	24.0	70.0	2.0	4.0	2.0	32.0	2.0	94.0	42.0	8.0	30.0	26.0	10.0	2.0	34.0	4.0	106.0	2.0	6.0	8.0	Boxmeer	North Brabant	28135.0	255.0	Big
1044	GM0757	2014JJ00	64.0	23.0	166.0	1.0	0.0	3.0	55.0	8.0	240.0	93.0	14.0	54.0	58.0	9.0	3.0	88.0	23.0	180.0	2.0	30.0	12.0	Boxtel	North Brabant	30325.0	475.0	Big
1045	GM0757	2015JJ00	75.0	26.0	136.0	2.0	2.0	2.0	45.0	18.0	311.0	107.0	15.0	42.0	41.0	6.0	0.0	78.0	13.0	154.0	7.0	16.0	14.0	Boxtel	North Brabant	30325.0	475.0	Big
1046	GM0757	2016JJ00	84.0	26.0	143.0	1.0	2.0	9.0	54.0	5.0	214.0	144.0	16.0	41.0	26.0	13.0	2.0	76.0	13.0	169.0	4.0	10.0	16.0	Boxtel	North Brabant	30325.0	475.0	Big
1047	GM0757	2017JJ00	72.0	18.0	112.0	4.0	0.0	8.0	34.0	4.0	136.0	70.0	12.0	20.0	38.0	8.0	4.0	76.0	2.0	146.0	6.0	8.0	16.0	Boxtel	North Brabant	30325.0	475.0	Big
1048	GM0758	2014JJ00	684.0	283.0	1257.0	64.0	19.0	93.0	485.0	41.0	1987.0	1295.0	226.0	438.0	326.0	326.0	28.0	689.0	83.0	1324.0	71.0	510.0	107.0	Breda	North Brabant	179999.0	1400.0	Big
1049	GM0758	2015JJ00	585.0	208.0	1323.0	57.0	31.0	86.0	477.0	25.0	1697.0	1242.0	273.0	338.0	386.0	271.0	35.0	780.0	66.0	1228.0	65.0	538.0	86.0	Breda	North Brabant	179999.0	1400.0	Big
1050	GM0758	2016JJ00	451.0	180.0	1241.0	43.0	18.0	86.0	449.0	28.0	1505.0	1442.0	191.0	287.0	302.0	309.0	34.0	737.0	55.0	1188.0	64.0	414.0	108.0	Breda	North Brabant	179999.0	1400.0	Big
1051	GM0758	2017JJ00	510.0	206.0	1264.0	48.0	14.0	80.0	500.0	44.0	1022.0	1316.0	126.0	350.0	262.0	332.0	34.0	684.0	80.0	1056.0	48.0	496.0	122.0	Breda	North Brabant	179999.0	1400.0	Big
1052	GM0762	2014JJ00	67.0	23.0	148.0	3.0	1.0	10.0	64.0	0.0	265.0	93.0	18.0	56.0	45.0	25.0	0.0	80.0	4.0	163.0	8.0	17.0	12.0	Deurne	North Brabant	31669.0	271.0	Big
1053	GM0762	2015JJ00	69.0	22.0	102.0	8.0	0.0	7.0	40.0	6.0	236.0	144.0	16.0	55.0	37.0	27.0	2.0	58.0	4.0	159.0	3.0	13.0	35.0	Deurne	North Brabant	31669.0	271.0	Big
1054	GM0762	2016JJ00	69.0	17.0	98.0	1.0	1.0	6.0	38.0	3.0	269.0	85.0	30.0	35.0	25.0	38.0	2.0	56.0	4.0	129.0	4.0	10.0	19.0	Deurne	North Brabant	31669.0	271.0	Big
1055	GM0762	2017JJ00	60.0	18.0	84.0	0.0	0.0	2.0	12.0	8.0	248.0	58.0	24.0	38.0	52.0	18.0	2.0	66.0	6.0	100.0	4.0	4.0	14.0	Deurne	North Brabant	31669.0	271.0	Big
