Perioden;Crimes;Municipality;CrimeType
2014JJ00;13031;Maastricht;all crimes
2015JJ00;11157;Maastricht;all crimes
2016JJ00;9514;Maastricht;all crimes
2014JJ00;300;De Marne;all crimes
2015JJ00;256;De Marne;all crimes
2016JJ00;241;De Marne;all crimes
2014JJ00;312;Marum;all crimes
2015JJ00;277;Marum;all crimes
2016JJ00;256;Marum;all crimes
2014JJ00;1750;Medemblik;all crimes
2015JJ00;1423;Medemblik;all crimes
2016JJ00;1330;Medemblik;all crimes
2014JJ00;1096;Meerssen;all crimes
2015JJ00;748;Meerssen;all crimes
2016JJ00;812;Meerssen;all crimes
2014JJ00;;Meierijstad;all crimes
2015JJ00;;Meierijstad;all crimes
2016JJ00;;Meierijstad;all crimes
2014JJ00;279;Menameradiel;all crimes
2015JJ00;289;Menameradiel;all crimes
2016JJ00;270;Menameradiel;all crimes
2014JJ00;307;Menterwolde;all crimes
2015JJ00;319;Menterwolde;all crimes
2016JJ00;308;Menterwolde;all crimes
2014JJ00;1615;Meppel;all crimes
2015JJ00;1529;Meppel;all crimes
2016JJ00;1271;Meppel;all crimes
2014JJ00;2444;Middelburg (Z.);all crimes
2015JJ00;2449;Middelburg (Z.);all crimes
2016JJ00;2260;Middelburg (Z.);all crimes
2014JJ00;679;Midden-Delfland;all crimes
2015JJ00;536;Midden-Delfland;all crimes
2016JJ00;547;Midden-Delfland;all crimes
2014JJ00;1108;Midden-Drenthe;all crimes
2015JJ00;984;Midden-Drenthe;all crimes
2016JJ00;1009;Midden-Drenthe;all crimes
2014JJ00;249;Mill en Sint Hubert;all crimes
2015JJ00;277;Mill en Sint Hubert;all crimes
2016JJ00;291;Mill en Sint Hubert;all crimes
2014JJ00;;Millingen aan de Rijn;all crimes
2015JJ00;;Millingen aan de Rijn;all crimes
2016JJ00;;Millingen aan de Rijn;all crimes
2014JJ00;1749;Moerdijk;all crimes
2015JJ00;1553;Moerdijk;all crimes
2016JJ00;1583;Moerdijk;all crimes
2014JJ00;619;Molenwaard;all crimes
2015JJ00;540;Molenwaard;all crimes
2016JJ00;516;Molenwaard;all crimes
2014JJ00;1157;Montferland;all crimes
2015JJ00;1081;Montferland;all crimes
2016JJ00;1280;Montferland;all crimes
2014JJ00;368;Montfoort;all crimes
2015JJ00;330;Montfoort;all crimes
2016JJ00;314;Montfoort;all crimes
2014JJ00;289;Mook en Middelaar;all crimes
2015JJ00;253;Mook en Middelaar;all crimes
2016JJ00;257;Mook en Middelaar;all crimes
2014JJ00;462;Muiden;all crimes
2015JJ00;374;Muiden;all crimes
2016JJ00;;Muiden;all crimes
2014JJ00;780;Naarden;all crimes
2015JJ00;739;Naarden;all crimes
2016JJ00;;Naarden;all crimes
2014JJ00;703;Neder-Betuwe;all crimes
2015JJ00;727;Neder-Betuwe;all crimes
2016JJ00;779;Neder-Betuwe;all crimes
2014JJ00;;Nederlek;all crimes
2015JJ00;;Nederlek;all crimes
2016JJ00;;Nederlek;all crimes
2014JJ00;452;Nederweert;all crimes
2015JJ00;478;Nederweert;all crimes
2016JJ00;448;Nederweert;all crimes
2014JJ00;385;Neerijnen;all crimes
2015JJ00;370;Neerijnen;all crimes
2016JJ00;312;Neerijnen;all crimes
2014JJ00;3936;Nieuwegein;all crimes
2015JJ00;4099;Nieuwegein;all crimes
2016JJ00;4250;Nieuwegein;all crimes
2014JJ00;686;Nieuwkoop;all crimes
2015JJ00;583;Nieuwkoop;all crimes
2016JJ00;674;Nieuwkoop;all crimes
2014JJ00;1365;Nijkerk;all crimes
2015JJ00;1279;Nijkerk;all crimes
2016JJ00;1425;Nijkerk;all crimes
2014JJ00;13901;Nijmegen;all crimes
2015JJ00;12953;Nijmegen;all crimes
2016JJ00;12896;Nijmegen;all crimes
2014JJ00;4738;Nissewaard;all crimes
2015JJ00;4430;Nissewaard;all crimes
2016JJ00;4158;Nissewaard;all crimes
2014JJ00;370;Noord-Beveland;all crimes
2015JJ00;317;Noord-Beveland;all crimes
2016JJ00;367;Noord-Beveland;all crimes
2014JJ00;857;Noordenveld;all crimes
2015JJ00;697;Noordenveld;all crimes
2016JJ00;844;Noordenveld;all crimes
2014JJ00;1570;Noordoostpolder;all crimes
2015JJ00;1365;Noordoostpolder;all crimes
2016JJ00;1656;Noordoostpolder;all crimes
2014JJ00;1452;Noordwijk;all crimes
2015JJ00;1246;Noordwijk;all crimes
2016JJ00;1269;Noordwijk;all crimes
2014JJ00;719;Noordwijkerhout;all crimes
2015JJ00;515;Noordwijkerhout;all crimes
2016JJ00;516;Noordwijkerhout;all crimes
2014JJ00;830;Nuenen, Gerwen en Nederwetten;all crimes
2015JJ00;834;Nuenen, Gerwen en Nederwetten;all crimes
2016JJ00;785;Nuenen, Gerwen en Nederwetten;all crimes
2014JJ00;930;Nunspeet;all crimes
2015JJ00;959;Nunspeet;all crimes
2016JJ00;782;Nunspeet;all crimes
2014JJ00;671;Nuth;all crimes
2015JJ00;650;Nuth;all crimes
2016JJ00;581;Nuth;all crimes
2014JJ00;839;Oegstgeest;all crimes
2015JJ00;877;Oegstgeest;all crimes
2016JJ00;746;Oegstgeest;all crimes
2014JJ00;605;Oirschot;all crimes
2015JJ00;603;Oirschot;all crimes
2016JJ00;617;Oirschot;all crimes
2014JJ00;1246;Oisterwijk;all crimes
2015JJ00;1350;Oisterwijk;all crimes
2016JJ00;1113;Oisterwijk;all crimes
2014JJ00;1759;Oldambt;all crimes
2015JJ00;1719;Oldambt;all crimes
2016JJ00;1631;Oldambt;all crimes
2014JJ00;589;Oldebroek;all crimes
2015JJ00;566;Oldebroek;all crimes
2016JJ00;531;Oldebroek;all crimes
2014JJ00;1261;Oldenzaal;all crimes
2015JJ00;1316;Oldenzaal;all crimes
2016JJ00;1181;Oldenzaal;all crimes
2014JJ00;399;Olst-Wijhe;all crimes
2015JJ00;417;Olst-Wijhe;all crimes
2016JJ00;382;Olst-Wijhe;all crimes
2014JJ00;616;Ommen;all crimes
2015JJ00;495;Ommen;all crimes
2016JJ00;614;Ommen;all crimes
2014JJ00;340;Onderbanken;all crimes
2015JJ00;271;Onderbanken;all crimes
2016JJ00;285;Onderbanken;all crimes
2014JJ00;935;Oost Gelre;all crimes
2015JJ00;763;Oost Gelre;all crimes
2016JJ00;832;Oost Gelre;all crimes
2014JJ00;3079;Oosterhout;all crimes
2015JJ00;3007;Oosterhout;all crimes
2016JJ00;3006;Oosterhout;all crimes
2014JJ00;752;Ooststellingwerf;all crimes
2015JJ00;725;Ooststellingwerf;all crimes
2016JJ00;717;Ooststellingwerf;all crimes
2014JJ00;440;Oostzaan;all crimes
2015JJ00;341;Oostzaan;all crimes
2016JJ00;468;Oostzaan;all crimes
2014JJ00;363;Opmeer;all crimes
2015JJ00;345;Opmeer;all crimes
2016JJ00;334;Opmeer;all crimes
2014JJ00;779;Opsterland;all crimes
2015JJ00;694;Opsterland;all crimes
2016JJ00;747;Opsterland;all crimes
2014JJ00;5266;Oss;all crimes
2015JJ00;5105;Oss;all crimes
2016JJ00;4785;Oss;all crimes
2014JJ00;855;Oud-Beijerland;all crimes
2015JJ00;737;Oud-Beijerland;all crimes
2016JJ00;842;Oud-Beijerland;all crimes
2014JJ00;1136;Oude IJsselstreek;all crimes
2015JJ00;1028;Oude IJsselstreek;all crimes
2016JJ00;1059;Oude IJsselstreek;all crimes
2014JJ00;1137;Ouder-Amstel;all crimes
2015JJ00;1026;Ouder-Amstel;all crimes
2016JJ00;1120;Ouder-Amstel;all crimes
2014JJ00;;Ouderkerk;all crimes
2015JJ00;;Ouderkerk;all crimes
2016JJ00;;Ouderkerk;all crimes
2014JJ00;269;Oudewater;all crimes
2015JJ00;250;Oudewater;all crimes
2016JJ00;220;Oudewater;all crimes
2014JJ00;1631;Overbetuwe;all crimes
2015JJ00;1515;Overbetuwe;all crimes
2016JJ00;1820;Overbetuwe;all crimes
2014JJ00;1280;Papendrecht;all crimes
2015JJ00;1243;Papendrecht;all crimes
2016JJ00;1131;Papendrecht;all crimes
2014JJ00;1593;Peel en Maas;all crimes
2015JJ00;1417;Peel en Maas;all crimes
2016JJ00;1239;Peel en Maas;all crimes
2014JJ00;570;Pekela;all crimes
2015JJ00;475;Pekela;all crimes
2016JJ00;459;Pekela;all crimes
2014JJ00;1838;Pijnacker-Nootdorp;all crimes
2015JJ00;1694;Pijnacker-Nootdorp;all crimes
2016JJ00;1817;Pijnacker-Nootdorp;all crimes
2014JJ00;3930;Purmerend;all crimes
2015JJ00;3761;Purmerend;all crimes
2016JJ00;3408;Purmerend;all crimes
2014JJ00;932;Putten;all crimes
2015JJ00;791;Putten;all crimes
2016JJ00;842;Putten;all crimes
2014JJ00;817;Raalte;all crimes
2015JJ00;751;Raalte;all crimes
2016JJ00;895;Raalte;all crimes
2014JJ00;644;Reimerswaal;all crimes
2015JJ00;612;Reimerswaal;all crimes
2016JJ00;708;Reimerswaal;all crimes
2014JJ00;1541;Renkum;all crimes
2015JJ00;1258;Renkum;all crimes
2016JJ00;1251;Renkum;all crimes
2014JJ00;150;Renswoude;all crimes
2015JJ00;144;Renswoude;all crimes
2016JJ00;137;Renswoude;all crimes
2014JJ00;405;Reusel-De Mierden;all crimes
2015JJ00;441;Reusel-De Mierden;all crimes
2016JJ00;369;Reusel-De Mierden;all crimes
2014JJ00;2255;Rheden;all crimes
2015JJ00;1959;Rheden;all crimes
2016JJ00;1931;Rheden;all crimes
2014JJ00;643;Rhenen;all crimes
2015JJ00;567;Rhenen;all crimes
2016JJ00;614;Rhenen;all crimes
2014JJ00;2065;Ridderkerk;all crimes
2015JJ00;1777;Ridderkerk;all crimes
2016JJ00;2101;Ridderkerk;all crimes
2014JJ00;254;Rijnwaarden;all crimes
2015JJ00;301;Rijnwaarden;all crimes
2016JJ00;235;Rijnwaarden;all crimes
2014JJ00;;Rijnwoude;all crimes
2015JJ00;;Rijnwoude;all crimes
2016JJ00;;Rijnwoude;all crimes
2014JJ00;972;Rijssen-Holten;all crimes
2015JJ00;947;Rijssen-Holten;all crimes
2016JJ00;1050;Rijssen-Holten;all crimes
2014JJ00;3727;Rijswijk (ZH.);all crimes
2015JJ00;3421;Rijswijk (ZH.);all crimes
2016JJ00;3646;Rijswijk (ZH.);all crimes
2014JJ00;711;Roerdalen;all crimes
2015JJ00;594;Roerdalen;all crimes
2016JJ00;715;Roerdalen;all crimes
2014JJ00;5214;Roermond;all crimes
2015JJ00;4665;Roermond;all crimes
2016JJ00;4747;Roermond;all crimes
2014JJ00;1739;De Ronde Venen;all crimes
2015JJ00;1545;De Ronde Venen;all crimes
2016JJ00;1647;De Ronde Venen;all crimes
2014JJ00;5023;Roosendaal;all crimes
2015JJ00;4675;Roosendaal;all crimes
2016JJ00;4837;Roosendaal;all crimes
2014JJ00;61452;Rotterdam;all crimes
2015JJ00;57944;Rotterdam;all crimes
2016JJ00;59810;Rotterdam;all crimes
2014JJ00;66;Rozendaal;all crimes
2015JJ00;67;Rozendaal;all crimes
2016JJ00;51;Rozendaal;all crimes
2014JJ00;884;Rucphen;all crimes
2015JJ00;784;Rucphen;all crimes
2016JJ00;767;Rucphen;all crimes
2014JJ00;2466;Schagen;all crimes
2015JJ00;1902;Schagen;all crimes
2016JJ00;1679;Schagen;all crimes
2014JJ00;;Schermer;all crimes
2015JJ00;;Schermer;all crimes
2016JJ00;;Schermer;all crimes
2014JJ00;255;Scherpenzeel;all crimes
2015JJ00;272;Scherpenzeel;all crimes
2016JJ00;240;Scherpenzeel;all crimes
2014JJ00;5398;Schiedam;all crimes
2015JJ00;5213;Schiedam;all crimes
2016JJ00;5311;Schiedam;all crimes
2014JJ00;23;Schiermonnikoog;all crimes
2015JJ00;35;Schiermonnikoog;all crimes
2016JJ00;34;Schiermonnikoog;all crimes
2014JJ00;980;Schijndel;all crimes
2015JJ00;880;Schijndel;all crimes
2016JJ00;993;Schijndel;all crimes
2014JJ00;600;Schinnen;all crimes
2015JJ00;612;Schinnen;all crimes
2016JJ00;512;Schinnen;all crimes
2014JJ00;;Schoonhoven;all crimes
2015JJ00;;Schoonhoven;all crimes
2016JJ00;;Schoonhoven;all crimes
2014JJ00;1780;Schouwen-Duiveland;all crimes
2015JJ00;1778;Schouwen-Duiveland;all crimes
2016JJ00;1553;Schouwen-Duiveland;all crimes
2014JJ00;289;Simpelveld;all crimes
2015JJ00;328;Simpelveld;all crimes
2016JJ00;285;Simpelveld;all crimes
2014JJ00;303;Sint Anthonis;all crimes
2015JJ00;216;Sint Anthonis;all crimes
2016JJ00;251;Sint Anthonis;all crimes
2014JJ00;879;Sint-Michielsgestel;all crimes
2015JJ00;793;Sint-Michielsgestel;all crimes
2016JJ00;720;Sint-Michielsgestel;all crimes
2014JJ00;736;Sint-Oedenrode;all crimes
2015JJ00;557;Sint-Oedenrode;all crimes
2016JJ00;550;Sint-Oedenrode;all crimes
2014JJ00;7901;Sittard-Geleen;all crimes
2015JJ00;7478;Sittard-Geleen;all crimes
2016JJ00;6754;Sittard-Geleen;all crimes
2014JJ00;;Skarsterlan;all crimes
2015JJ00;;Skarsterlan;all crimes
2016JJ00;;Skarsterlan;all crimes
2014JJ00;965;Sliedrecht;all crimes
2015JJ00;823;Sliedrecht;all crimes
2016JJ00;855;Sliedrecht;all crimes
2014JJ00;356;Slochteren;all crimes
2015JJ00;298;Slochteren;all crimes
2016JJ00;341;Slochteren;all crimes
2014JJ00;905;Sluis;all crimes
2015JJ00;810;Sluis;all crimes
2016JJ00;767;Sluis;all crimes
2014JJ00;2747;Smallingerland;all crimes
2015JJ00;2420;Smallingerland;all crimes
2016JJ00;2264;Smallingerland;all crimes
2014JJ00;1936;Soest;all crimes
2015JJ00;2025;Soest;all crimes
2016JJ00;1901;Soest;all crimes
2014JJ00;753;Someren;all crimes
2015JJ00;620;Someren;all crimes
2016JJ00;646;Someren;all crimes
2014JJ00;709;Son en Breugel;all crimes
2015JJ00;773;Son en Breugel;all crimes
2016JJ00;651;Son en Breugel;all crimes
2014JJ00;;Spijkenisse;all crimes
2015JJ00;;Spijkenisse;all crimes
2016JJ00;;Spijkenisse;all crimes
2014JJ00;1325;Stadskanaal;all crimes
2015JJ00;1409;Stadskanaal;all crimes
2016JJ00;1190;Stadskanaal;all crimes
2014JJ00;371;Staphorst;all crimes
2015JJ00;370;Staphorst;all crimes
2016JJ00;371;Staphorst;all crimes
2014JJ00;923;Stede Broec;all crimes
2015JJ00;897;Stede Broec;all crimes
2016JJ00;800;Stede Broec;all crimes
2014JJ00;901;Steenbergen;all crimes
2015JJ00;823;Steenbergen;all crimes
2016JJ00;846;Steenbergen;all crimes
2014JJ00;1448;Steenwijkerland;all crimes
2015JJ00;1449;Steenwijkerland;all crimes
2016JJ00;1586;Steenwijkerland;all crimes
2014JJ00;1173;Stein (L.);all crimes
2015JJ00;1049;Stein (L.);all crimes
2016JJ00;973;Stein (L.);all crimes
2014JJ00;2678;Stichtse Vecht;all crimes
2015JJ00;2517;Stichtse Vecht;all crimes
2016JJ00;2972;Stichtse Vecht;all crimes
2014JJ00;260;Strijen;all crimes
2015JJ00;207;Strijen;all crimes
2016JJ00;211;Strijen;all crimes
2014JJ00;3319;Súdwest-Fryslân;all crimes
2015JJ00;3294;Súdwest-Fryslân;all crimes
2016JJ00;3086;Súdwest-Fryslân;all crimes
2014JJ00;2288;Terneuzen;all crimes
2015JJ00;2122;Terneuzen;all crimes
2016JJ00;2325;Terneuzen;all crimes
2014JJ00;297;Terschelling;all crimes
2015JJ00;298;Terschelling;all crimes
2016JJ00;266;Terschelling;all crimes
2014JJ00;531;Texel;all crimes
2015JJ00;517;Texel;all crimes
2016JJ00;491;Texel;all crimes
2014JJ00;1289;Teylingen;all crimes
2015JJ00;1219;Teylingen;all crimes
2016JJ00;1329;Teylingen;all crimes
2014JJ00;604;Tholen;all crimes
2015JJ00;606;Tholen;all crimes
2016JJ00;648;Tholen;all crimes
2014JJ00;2888;Tiel;all crimes
2015JJ00;2899;Tiel;all crimes
2016JJ00;2810;Tiel;all crimes
2014JJ00;17181;Tilburg;all crimes
2015JJ00;15523;Tilburg;all crimes
2016JJ00;14191;Tilburg;all crimes
2014JJ00;430;Tubbergen;all crimes
2015JJ00;335;Tubbergen;all crimes
2016JJ00;324;Tubbergen;all crimes
2014JJ00;833;Twenterand;all crimes
2015JJ00;836;Twenterand;all crimes
2016JJ00;801;Twenterand;all crimes
2014JJ00;870;Tynaarlo;all crimes
2015JJ00;821;Tynaarlo;all crimes
2016JJ00;824;Tynaarlo;all crimes
2014JJ00;871;Tytsjerksteradiel;all crimes
2015JJ00;757;Tytsjerksteradiel;all crimes
2016JJ00;752;Tytsjerksteradiel;all crimes
2014JJ00;;Ubbergen;all crimes
2015JJ00;;Ubbergen;all crimes
2016JJ00;;Ubbergen;all crimes
2014JJ00;2383;Uden;all crimes
2015JJ00;2420;Uden;all crimes
2016JJ00;2096;Uden;all crimes
2014JJ00;717;Uitgeest;all crimes
2015JJ00;710;Uitgeest;all crimes
2016JJ00;523;Uitgeest;all crimes
2014JJ00;1053;Uithoorn;all crimes
2015JJ00;1125;Uithoorn;all crimes
2016JJ00;1066;Uithoorn;all crimes
2014JJ00;569;Urk;all crimes
2015JJ00;466;Urk;all crimes
2016JJ00;450;Urk;all crimes
2014JJ00;31034;Utrecht (gemeente);all crimes
2015JJ00;29903;Utrecht (gemeente);all crimes
2016JJ00;29727;Utrecht (gemeente);all crimes
2014JJ00;1963;Utrechtse Heuvelrug;all crimes
2015JJ00;1730;Utrechtse Heuvelrug;all crimes
2016JJ00;1977;Utrechtse Heuvelrug;all crimes
2014JJ00;511;Vaals;all crimes
2015JJ00;493;Vaals;all crimes
2016JJ00;439;Vaals;all crimes
2014JJ00;1186;Valkenburg aan de Geul;all crimes
2015JJ00;1043;Valkenburg aan de Geul;all crimes
2016JJ00;1076;Valkenburg aan de Geul;all crimes
2014JJ00;1551;Valkenswaard;all crimes
2015JJ00;1473;Valkenswaard;all crimes
2016JJ00;1463;Valkenswaard;all crimes
2014JJ00;1212;Veendam;all crimes
2015JJ00;1114;Veendam;all crimes
2016JJ00;1068;Veendam;all crimes
2014JJ00;2998;Veenendaal;all crimes
2015JJ00;2843;Veenendaal;all crimes
2016JJ00;2787;Veenendaal;all crimes
2014JJ00;797;Veere;all crimes
2015JJ00;830;Veere;all crimes
2016JJ00;764;Veere;all crimes
2014JJ00;1858;Veghel;all crimes
2015JJ00;1576;Veghel;all crimes
2016JJ00;1536;Veghel;all crimes
2014JJ00;2249;Veldhoven;all crimes
2015JJ00;1801;Veldhoven;all crimes
2016JJ00;1808;Veldhoven;all crimes
2014JJ00;3813;Velsen;all crimes
2015JJ00;3203;Velsen;all crimes
2016JJ00;3030;Velsen;all crimes
2014JJ00;7136;Venlo;all crimes
2015JJ00;7141;Venlo;all crimes
2016JJ00;6822;Venlo;all crimes
2014JJ00;2418;Venray;all crimes
2015JJ00;2238;Venray;all crimes
2016JJ00;2026;Venray;all crimes
2014JJ00;871;Vianen;all crimes
2015JJ00;763;Vianen;all crimes
2016JJ00;766;Vianen;all crimes
2014JJ00;4715;Vlaardingen;all crimes
2015JJ00;4503;Vlaardingen;all crimes
2016JJ00;4929;Vlaardingen;all crimes
2014JJ00;638;Vlagtwedde;all crimes
2015JJ00;922;Vlagtwedde;all crimes
2016JJ00;1093;Vlagtwedde;all crimes
2014JJ00;105;Vlieland;all crimes
2015JJ00;77;Vlieland;all crimes
2016JJ00;48;Vlieland;all crimes
2014JJ00;2849;Vlissingen;all crimes
2015JJ00;2559;Vlissingen;all crimes
2016JJ00;2218;Vlissingen;all crimes
2014JJ00;;Vlist;all crimes
2015JJ00;;Vlist;all crimes
2016JJ00;;Vlist;all crimes
2014JJ00;421;Voerendaal;all crimes
2015JJ00;337;Voerendaal;all crimes
2016JJ00;408;Voerendaal;all crimes
2014JJ00;848;Voorschoten;all crimes
2015JJ00;810;Voorschoten;all crimes
2016JJ00;831;Voorschoten;all crimes
2014JJ00;1076;Voorst;all crimes
2015JJ00;804;Voorst;all crimes
2016JJ00;846;Voorst;all crimes
2014JJ00;1168;Vught;all crimes
2015JJ00;1066;Vught;all crimes
2016JJ00;983;Vught;all crimes
2014JJ00;585;Waalre;all crimes
2015JJ00;596;Waalre;all crimes
2016JJ00;569;Waalre;all crimes
2014JJ00;2780;Waalwijk;all crimes
2015JJ00;2562;Waalwijk;all crimes
2016JJ00;2226;Waalwijk;all crimes
2014JJ00;1088;Waddinxveen;all crimes
2015JJ00;1063;Waddinxveen;all crimes
2016JJ00;1213;Waddinxveen;all crimes
2014JJ00;1669;Wageningen;all crimes
2015JJ00;1296;Wageningen;all crimes
2016JJ00;1509;Wageningen;all crimes
2014JJ00;1182;Wassenaar;all crimes
2015JJ00;1021;Wassenaar;all crimes
2016JJ00;987;Wassenaar;all crimes
2014JJ00;468;Waterland;all crimes
2015JJ00;487;Waterland;all crimes
2016JJ00;515;Waterland;all crimes
2014JJ00;2955;Weert;all crimes
2015JJ00;2703;Weert;all crimes
2016JJ00;2408;Weert;all crimes
2014JJ00;916;Weesp;all crimes
2015JJ00;863;Weesp;all crimes
2016JJ00;820;Weesp;all crimes
2014JJ00;911;Werkendam;all crimes
2015JJ00;790;Werkendam;all crimes
2016JJ00;803;Werkendam;all crimes
2014JJ00;571;West Maas en Waal;all crimes
2015JJ00;551;West Maas en Waal;all crimes
2016JJ00;492;West Maas en Waal;all crimes
2014JJ00;488;Westerveld;all crimes
2015JJ00;426;Westerveld;all crimes
2016JJ00;448;Westerveld;all crimes
2014JJ00;588;Westervoort;all crimes
2015JJ00;510;Westervoort;all crimes
2016JJ00;501;Westervoort;all crimes
2014JJ00;4724;Westland;all crimes
2015JJ00;4556;Westland;all crimes
2016JJ00;4606;Westland;all crimes
2014JJ00;813;Weststellingwerf;all crimes
2015JJ00;894;Weststellingwerf;all crimes
2016JJ00;814;Weststellingwerf;all crimes
2014JJ00;596;Westvoorne;all crimes
2015JJ00;473;Westvoorne;all crimes
2016JJ00;535;Westvoorne;all crimes
2014JJ00;595;Wierden;all crimes
2015JJ00;574;Wierden;all crimes
2016JJ00;568;Wierden;all crimes
2014JJ00;1582;Wijchen;all crimes
2015JJ00;1616;Wijchen;all crimes
2016JJ00;1491;Wijchen;all crimes
2014JJ00;792;Wijdemeren;all crimes
2015JJ00;737;Wijdemeren;all crimes
2016JJ00;758;Wijdemeren;all crimes
2014JJ00;596;Wijk bij Duurstede;all crimes
2015JJ00;532;Wijk bij Duurstede;all crimes
2016JJ00;528;Wijk bij Duurstede;all crimes
2014JJ00;271;Winsum;all crimes
2015JJ00;221;Winsum;all crimes
2016JJ00;238;Winsum;all crimes
2014JJ00;1295;Winterswijk;all crimes
2015JJ00;1165;Winterswijk;all crimes
2016JJ00;1127;Winterswijk;all crimes
2014JJ00;781;Woensdrecht;all crimes
2015JJ00;780;Woensdrecht;all crimes
2016JJ00;758;Woensdrecht;all crimes
2014JJ00;2129;Woerden;all crimes
2015JJ00;2422;Woerden;all crimes
2016JJ00;2193;Woerden;all crimes
2014JJ00;508;De Wolden;all crimes
2015JJ00;479;De Wolden;all crimes
2016JJ00;548;De Wolden;all crimes
2014JJ00;436;Wormerland;all crimes
2015JJ00;443;Wormerland;all crimes
2016JJ00;386;Wormerland;all crimes
2014JJ00;451;Woudenberg;all crimes
2015JJ00;379;Woudenberg;all crimes
2016JJ00;337;Woudenberg;all crimes
2014JJ00;442;Woudrichem;all crimes
2015JJ00;398;Woudrichem;all crimes
2016JJ00;362;Woudrichem;all crimes
2014JJ00;8941;Zaanstad;all crimes
2015JJ00;8448;Zaanstad;all crimes
2016JJ00;7905;Zaanstad;all crimes
2014JJ00;1323;Zaltbommel;all crimes
2015JJ00;1373;Zaltbommel;all crimes
2016JJ00;1149;Zaltbommel;all crimes
2014JJ00;1217;Zandvoort;all crimes
2015JJ00;1167;Zandvoort;all crimes
2016JJ00;1062;Zandvoort;all crimes
2014JJ00;377;Zederik;all crimes
2015JJ00;316;Zederik;all crimes
2016JJ00;372;Zederik;all crimes
2014JJ00;182;Zeevang;all crimes
2015JJ00;140;Zeevang;all crimes
2016JJ00;;Zeevang;all crimes
2014JJ00;1009;Zeewolde;all crimes
2015JJ00;701;Zeewolde;all crimes
2016JJ00;964;Zeewolde;all crimes
2014JJ00;3538;Zeist;all crimes
2015JJ00;3382;Zeist;all crimes
2016JJ00;3320;Zeist;all crimes
2014JJ00;1368;Zevenaar;all crimes
2015JJ00;1046;Zevenaar;all crimes
2016JJ00;1185;Zevenaar;all crimes
2014JJ00;7754;Zoetermeer;all crimes
2015JJ00;6439;Zoetermeer;all crimes
2016JJ00;6111;Zoetermeer;all crimes
2014JJ00;275;Zoeterwoude;all crimes
2015JJ00;246;Zoeterwoude;all crimes
2016JJ00;262;Zoeterwoude;all crimes
2014JJ00;391;Zuidhorn;all crimes
2015JJ00;318;Zuidhorn;all crimes
2016JJ00;343;Zuidhorn;all crimes
2014JJ00;1672;Zuidplas;all crimes
2015JJ00;1497;Zuidplas;all crimes
2016JJ00;1620;Zuidplas;all crimes
2014JJ00;1102;Zundert;all crimes
2015JJ00;978;Zundert;all crimes
2016JJ00;886;Zundert;all crimes
2014JJ00;2903;Zutphen;all crimes
2015JJ00;2500;Zutphen;all crimes
2016JJ00;2932;Zutphen;all crimes
2014JJ00;518;Zwartewaterland;all crimes
2015JJ00;584;Zwartewaterland;all crimes
2016JJ00;474;Zwartewaterland;all crimes
2014JJ00;2109;Zwijndrecht;all crimes
2015JJ00;1780;Zwijndrecht;all crimes
2016JJ00;2145;Zwijndrecht;all crimes
2014JJ00;7581;Zwolle;all crimes
2015JJ00;7173;Zwolle;all crimes
2016JJ00;6554;Zwolle;all crimes
2014JJ00;;Niet te koppelen aan een gemeente;all crimes
2015JJ00;;Niet te koppelen aan een gemeente;all crimes
2016JJ00;612;Niet te koppelen aan een gemeente;all crimes
2014JJ00;101;Aa en Hunze;HIC: High Impact Crime - total
2015JJ00;131;Aa en Hunze;HIC: High Impact Crime - total
2016JJ00;107;Aa en Hunze;HIC: High Impact Crime - total
2014JJ00;67;Aalburg;HIC: High Impact Crime - total
2015JJ00;68;Aalburg;HIC: High Impact Crime - total
2016JJ00;44;Aalburg;HIC: High Impact Crime - total
2014JJ00;211;Aalsmeer;HIC: High Impact Crime - total
2015JJ00;174;Aalsmeer;HIC: High Impact Crime - total
2016JJ00;194;Aalsmeer;HIC: High Impact Crime - total
2014JJ00;105;Aalten;HIC: High Impact Crime - total
2015JJ00;68;Aalten;HIC: High Impact Crime - total
2016JJ00;104;Aalten;HIC: High Impact Crime - total
2014JJ00;162;Achtkarspelen;HIC: High Impact Crime - total
2015JJ00;125;Achtkarspelen;HIC: High Impact Crime - total
2016JJ00;128;Achtkarspelen;HIC: High Impact Crime - total
2014JJ00;106;Alblasserdam;HIC: High Impact Crime - total
2015JJ00;144;Alblasserdam;HIC: High Impact Crime - total
2016JJ00;119;Alblasserdam;HIC: High Impact Crime - total
2014JJ00;231;Albrandswaard;HIC: High Impact Crime - total
