	CBScode	Crimes	CrimeType
699	GM1652	486.0	Alle misdrijven
700	GM1652	1081.0	Alle misdrijven
701	GM1652	529.0	Alle misdrijven
702	GM0907	639.0	Alle misdrijven
703	GM0907	290.0	Alle misdrijven
704	GM0907	661.0	Alle misdrijven
705	GM0907	247.0	Alle misdrijven
706	GM0907	552.0	Alle misdrijven
707	GM0907	251.0	Alle misdrijven
708	GM0689	373.0	Alle misdrijven
709	GM0689	214.0	Alle misdrijven
710	GM0689	402.0	Alle misdrijven
711	GM0689	157.0	Alle misdrijven
712	GM0689	385.0	Alle misdrijven
713	GM0689	176.0	Alle misdrijven
714	GM0784	1248.0	Alle misdrijven
715	GM0784	657.0	Alle misdrijven
716	GM0784	1220.0	Alle misdrijven
717	GM0784	565.0	Alle misdrijven
718	GM0784	1188.0	Alle misdrijven
719	GM0784	495.0	Alle misdrijven
720	GM1924	1701.0	Alle misdrijven
721	GM1924	742.0	Alle misdrijven
722	GM1924	1497.0	Alle misdrijven
723	GM1924	709.0	Alle misdrijven
724	GM1924	1440.0	Alle misdrijven
725	GM1924	640.0	Alle misdrijven
726	GM0664	2142.0	Alle misdrijven
727	GM0664	1013.0	Alle misdrijven
728	GM0664	1958.0	Alle misdrijven
729	GM0664	905.0	Alle misdrijven
730	GM0664	1998.0	Alle misdrijven
731	GM0664	815.0	Alle misdrijven
732	GM0785	900.0	Alle misdrijven
733	GM0785	435.0	Alle misdrijven
734	GM0785	807.0	Alle misdrijven
735	GM0785	364.0	Alle misdrijven
736	GM0785	772.0	Alle misdrijven
737	GM0785	318.0	Alle misdrijven
738	GM1942		Alle misdrijven
739	GM1942		Alle misdrijven
740	GM1942		Alle misdrijven
741	GM1942	1430.0	Alle misdrijven
742	GM1942	2937.0	Alle misdrijven
743	GM1942	1314.0	Alle misdrijven
744	GM0512	2136.0	Alle misdrijven
745	GM0512	1012.0	Alle misdrijven
746	GM0512	2119.0	Alle misdrijven
747	GM0512	959.0	Alle misdrijven
748	GM0512	1997.0	Alle misdrijven
749	GM0512	832.0	Alle misdrijven
750	GM0513	6133.0	Alle misdrijven
751	GM0513	2585.0	Alle misdrijven
752	GM0513	4987.0	Alle misdrijven
753	GM0513	2425.0	Alle misdrijven
754	GM0513	4863.0	Alle misdrijven
755	GM0513	2059.0	Alle misdrijven
756	GM0365		Alle misdrijven
757	GM0365		Alle misdrijven
758	GM0365		Alle misdrijven
759	GM0365		Alle misdrijven
760	GM0365		Alle misdrijven
761	GM0365		Alle misdrijven
762	GM0786	443.0	Alle misdrijven
763	GM0786	211.0	Alle misdrijven
764	GM0786	437.0	Alle misdrijven
765	GM0786	232.0	Alle misdrijven
766	GM0786	491.0	Alle misdrijven
767	GM0786	222.0	Alle misdrijven
768	GM0518	48271.0	Alle misdrijven
769	GM0518	22195.0	Alle misdrijven
770	GM0518	44177.0	Alle misdrijven
771	GM0518	21003.0	Alle misdrijven
772	GM0518	42588.0	Alle misdrijven
773	GM0518	19055.0	Alle misdrijven
774	GM0241	1176.0	Alle misdrijven
775	GM0241	607.0	Alle misdrijven
776	GM0241	1253.0	Alle misdrijven
777	GM0241		Alle misdrijven
778	GM0241		Alle misdrijven
779	GM0241		Alle misdrijven
780	GM0014	16425.0	Alle misdrijven
781	GM0014	7708.0	Alle misdrijven
782	GM0014	15842.0	Alle misdrijven
783	GM0014	7773.0	Alle misdrijven
784	GM0014	16326.0	Alle misdrijven
785	GM0014	7157.0	Alle misdrijven
786	GM0015	245.0	Alle misdrijven
787	GM0015	118.0	Alle misdrijven
788	GM0015	205.0	Alle misdrijven
789	GM0015	90.0	Alle misdrijven
790	GM0015	205.0	Alle misdrijven
791	GM0015	88.0	Alle misdrijven
792	GM1729	515.0	Alle misdrijven
793	GM1729	290.0	Alle misdrijven
794	GM1729	520.0	Alle misdrijven
795	GM1729	246.0	Alle misdrijven
796	GM1729	531.0	Alle misdrijven
797	GM1729	264.0	Alle misdrijven
798	GM0158	799.0	Alle misdrijven
799	GM0158	304.0	Alle misdrijven
800	GM0158	577.0	Alle misdrijven
801	GM0158	316.0	Alle misdrijven
802	GM0158	605.0	Alle misdrijven
803	GM0158	260.0	Alle misdrijven
804	GM0788	414.0	Alle misdrijven
805	GM0788	182.0	Alle misdrijven
806	GM0788	400.0	Alle misdrijven
807	GM0788	159.0	Alle misdrijven
808	GM0788	338.0	Alle misdrijven
809	GM0788	214.0	Alle misdrijven
810	GM0392	10656.0	Alle misdrijven
811	GM0392	5063.0	Alle misdrijven
812	GM0392	9937.0	Alle misdrijven
813	GM0392	4770.0	Alle misdrijven
814	GM0392	9712.0	Alle misdrijven
815	GM0392	4369.0	Alle misdrijven
816	GM0393	371.0	Alle misdrijven
817	GM0393	187.0	Alle misdrijven
818	GM0393	334.0	Alle misdrijven
819	GM0393	195.0	Alle misdrijven
820	GM0393	359.0	Alle misdrijven
821	GM0393	147.0	Alle misdrijven
822	GM0394	7066.0	Alle misdrijven
823	GM0394	3306.0	Alle misdrijven
824	GM0394	6441.0	Alle misdrijven
825	GM0394	2677.0	Alle misdrijven
826	GM0394	7296.0	Alle misdrijven
827	GM0394	3308.0	Alle misdrijven
828	GM1655	1338.0	Alle misdrijven
829	GM1655	540.0	Alle misdrijven
830	GM1655	1129.0	Alle misdrijven
831	GM1655	535.0	Alle misdrijven
832	GM1655	1121.0	Alle misdrijven
833	GM1655	400.0	Alle misdrijven
834	GM0160	2009.0	Alle misdrijven
835	GM0160	854.0	Alle misdrijven
836	GM0160	1754.0	Alle misdrijven
837	GM0160	725.0	Alle misdrijven
838	GM0160	1638.0	Alle misdrijven
839	GM0160	809.0	Alle misdrijven
840	GM0243	2149.0	Alle misdrijven
841	GM0243	995.0	Alle misdrijven
842	GM0243	2038.0	Alle misdrijven
843	GM0243	917.0	Alle misdrijven
844	GM0243	1945.0	Alle misdrijven
845	GM0243	847.0	Alle misdrijven
846	GM0523	440.0	Alle misdrijven
847	GM0523	267.0	Alle misdrijven
848	GM0523	425.0	Alle misdrijven
849	GM0523	212.0	Alle misdrijven
850	GM0523	444.0	Alle misdrijven
851	GM0523	210.0	Alle misdrijven
852	GM0017	693.0	Alle misdrijven
853	GM0017	311.0	Alle misdrijven
854	GM0017	678.0	Alle misdrijven
855	GM0017	301.0	Alle misdrijven
856	GM0017	687.0	Alle misdrijven
857	GM0017	306.0	Alle misdrijven
858	GM0072	777.0	Alle misdrijven
859	GM0072	344.0	Alle misdrijven
860	GM0072	643.0	Alle misdrijven
861	GM0072	340.0	Alle misdrijven
862	GM0072	635.0	Alle misdrijven
863	GM0072	241.0	Alle misdrijven
864	GM0244	303.0	Alle misdrijven
865	GM0244	197.0	Alle misdrijven
866	GM0244	365.0	Alle misdrijven
867	GM0244	131.0	Alle misdrijven
868	GM0244	332.0	Alle misdrijven
869	GM0244	145.0	Alle misdrijven
870	GM0396	1745.0	Alle misdrijven
871	GM0396	831.0	Alle misdrijven
872	GM0396	1710.0	Alle misdrijven
873	GM0396	683.0	Alle misdrijven
874	GM0396	1355.0	Alle misdrijven
875	GM0396	667.0	Alle misdrijven
876	GM0397	1226.0	Alle misdrijven
877	GM0397	561.0	Alle misdrijven
878	GM0397	1131.0	Alle misdrijven
879	GM0397	536.0	Alle misdrijven
880	GM0397	1079.0	Alle misdrijven
881	GM0397	511.0	Alle misdrijven
882	GM0246	561.0	Alle misdrijven
883	GM0246	324.0	Alle misdrijven
884	GM0246	594.0	Alle misdrijven
885	GM0246	210.0	Alle misdrijven
886	GM0246	462.0	Alle misdrijven
887	GM0246	235.0	Alle misdrijven
888	GM0074	2111.0	Alle misdrijven
889	GM0074	1045.0	Alle misdrijven
890	GM0074	1992.0	Alle misdrijven
891	GM0074	940.0	Alle misdrijven
892	GM0074	1895.0	Alle misdrijven
893	GM0074	906.0	Alle misdrijven
894	GM0398	3131.0	Alle misdrijven
895	GM0398	1512.0	Alle misdrijven
896	GM0398	2907.0	Alle misdrijven
897	GM0398	1350.0	Alle misdrijven
898	GM0398	2793.0	Alle misdrijven
899	GM0398	1248.0	Alle misdrijven
900	GM0917	7989.0	Alle misdrijven
901	GM0917	3562.0	Alle misdrijven
902	GM0917	7021.0	Alle misdrijven
903	GM0917	3436.0	Alle misdrijven
904	GM0917	6886.0	Alle misdrijven
905	GM0917	3078.0	Alle misdrijven
906	GM1658	685.0	Alle misdrijven
907	GM1658	255.0	Alle misdrijven
908	GM1658	538.0	Alle misdrijven
909	GM1658	264.0	Alle misdrijven
910	GM1658	570.0	Alle misdrijven
911	GM1658	204.0	Alle misdrijven
912	GM0399	958.0	Alle misdrijven
913	GM0399	470.0	Alle misdrijven
914	GM0399	925.0	Alle misdrijven
915	GM0399	415.0	Alle misdrijven
916	GM0399	877.0	Alle misdrijven
917	GM0399	394.0	Alle misdrijven
918	GM0400	3943.0	Alle misdrijven
919	GM0400	1748.0	Alle misdrijven
920	GM0400	3576.0	Alle misdrijven
921	GM0400	1894.0	Alle misdrijven
922	GM0400	3877.0	Alle misdrijven
923	GM0400	1631.0	Alle misdrijven
924	GM0163	836.0	Alle misdrijven
925	GM0163	370.0	Alle misdrijven
926	GM0163	765.0	Alle misdrijven
927	GM0163	363.0	Alle misdrijven
928	GM0163	760.0	Alle misdrijven
929	GM0163	371.0	Alle misdrijven
930	GM0530	1790.0	Alle misdrijven
931	GM0530	882.0	Alle misdrijven
932	GM0530	1744.0	Alle misdrijven
933	GM0530	788.0	Alle misdrijven
934	GM0530	1667.0	Alle misdrijven
935	GM0530	735.0	Alle misdrijven
936	GM0794	6747.0	Alle misdrijven
937	GM0794	3269.0	Alle misdrijven
938	GM0794	6323.0	Alle misdrijven
939	GM0794	2904.0	Alle misdrijven
940	GM0794	6034.0	Alle misdrijven
941	GM0794	2765.0	Alle misdrijven
942	GM0531	1010.0	Alle misdrijven
943	GM0531	505.0	Alle misdrijven
944	GM0531	932.0	Alle misdrijven
945	GM0531	485.0	Alle misdrijven
946	GM0531	1049.0	Alle misdrijven
947	GM0531	465.0	Alle misdrijven
948	GM0164	4798.0	Alle misdrijven
949	GM0164	2408.0	Alle misdrijven
950	GM0164	4610.0	Alle misdrijven
951	GM0164	2192.0	Alle misdrijven
952	GM0164	4583.0	Alle misdrijven
953	GM0164	2138.0	Alle misdrijven
954	GM0796	11117.0	Alle misdrijven
955	GM0796	5781.0	Alle misdrijven
956	GM0796	11045.0	Alle misdrijven
957	GM0796	5513.0	Alle misdrijven
958	GM0796	10565.0	Alle misdrijven
959	GM0796	5061.0	Alle misdrijven
960	GM0252	666.0	Alle misdrijven
961	GM0252	351.0	Alle misdrijven
962	GM0252	735.0	Alle misdrijven
963	GM0252	381.0	Alle misdrijven
964	GM0252	716.0	Alle misdrijven
965	GM0252	303.0	Alle misdrijven
966	GM0797	1651.0	Alle misdrijven
967	GM0797	834.0	Alle misdrijven
968	GM0797	1586.0	Alle misdrijven
969	GM0797	711.0	Alle misdrijven
970	GM0797	1474.0	Alle misdrijven
971	GM0797	702.0	Alle misdrijven
972	GM0534	754.0	Alle misdrijven
973	GM0534	381.0	Alle misdrijven
974	GM0534	760.0	Alle misdrijven
975	GM0534	357.0	Alle misdrijven
976	GM0534	718.0	Alle misdrijven
977	GM0534	373.0	Alle misdrijven
978	GM0798	745.0	Alle misdrijven
979	GM0798	353.0	Alle misdrijven
980	GM0798	726.0	Alle misdrijven
981	GM0798	241.0	Alle misdrijven
982	GM0798	561.0	Alle misdrijven
983	GM0798	185.0	Alle misdrijven
984	GM0402	5496.0	Alle misdrijven
985	GM0402	2758.0	Alle misdrijven
986	GM0402	5197.0	Alle misdrijven
987	GM0402	2428.0	Alle misdrijven
988	GM0402	4976.0	Alle misdrijven
989	GM0402	2553.0	Alle misdrijven
990	GM1735	1098.0	Alle misdrijven
991	GM1735	499.0	Alle misdrijven
992	GM1735	986.0	Alle misdrijven
993	GM1735	513.0	Alle misdrijven
994	GM1735	1035.0	Alle misdrijven
995	GM1735	447.0	Alle misdrijven
996	GM1911	1362.0	Alle misdrijven
997	GM1911	673.0	Alle misdrijven
998	GM1911	1272.0	Alle misdrijven
999	GM1911	541.0	Alle misdrijven
1000	GM1911	1222.0	Alle misdrijven
1001	GM1911	565.0	Alle misdrijven
1002	GM0118	2751.0	Alle misdrijven
1003	GM0118	1290.0	Alle misdrijven
1004	GM0118	2620.0	Alle misdrijven
1005	GM0118	1194.0	Alle misdrijven
1006	GM0118	2510.0	Alle misdrijven
1007	GM0118	1147.0	Alle misdrijven
1008	GM0018	1643.0	Alle misdrijven
1009	GM0018	745.0	Alle misdrijven
1010	GM0018	1475.0	Alle misdrijven
1011	GM0018	659.0	Alle misdrijven
1012	GM0018	1407.0	Alle misdrijven
1013	GM0018	625.0	Alle misdrijven
1014	GM0405	4977.0	Alle misdrijven
1015	GM0405	2399.0	Alle misdrijven
1016	GM0405	4675.0	Alle misdrijven
1017	GM0405	2189.0	Alle misdrijven
1018	GM0405	4334.0	Alle misdrijven
1019	GM0405	1583.0	Alle misdrijven
1020	GM1507	1476.0	Alle misdrijven
1021	GM1507	733.0	Alle misdrijven
1022	GM1507	1511.0	Alle misdrijven
1023	GM1507	687.0	Alle misdrijven
1024	GM1507	1424.0	Alle misdrijven
1025	GM1507	629.0	Alle misdrijven
1026	GM0321	1880.0	Alle misdrijven
1027	GM0321	803.0	Alle misdrijven
1028	GM0321	1603.0	Alle misdrijven
1029	GM0321	825.0	Alle misdrijven
1030	GM0321	1769.0	Alle misdrijven
1031	GM0321	851.0	Alle misdrijven
1032	GM0406	1721.0	Alle misdrijven
1033	GM0406	987.0	Alle misdrijven
1034	GM0406	1860.0	Alle misdrijven
1035	GM0406	863.0	Alle misdrijven
1036	GM0406	1821.0	Alle misdrijven
1037	GM0406	808.0	Alle misdrijven
1038	GM0677	1127.0	Alle misdrijven
1039	GM0677	559.0	Alle misdrijven
1040	GM0677	1065.0	Alle misdrijven
1041	GM0677	445.0	Alle misdrijven
1042	GM0677	902.0	Alle misdrijven
1043	GM0677	415.0	Alle misdrijven
1044	GM0353	1373.0	Alle misdrijven
1045	GM0353	674.0	Alle misdrijven
1046	GM0353	1307.0	Alle misdrijven
1047	GM0353	656.0	Alle misdrijven
1048	GM0353	1329.0	Alle misdrijven
1049	GM0353	619.0	Alle misdrijven
1050	GM1884	795.0	Alle misdrijven
1051	GM1884	426.0	Alle misdrijven
1052	GM1884	830.0	Alle misdrijven
1053	GM1884	356.0	Alle misdrijven
1054	GM1884	759.0	Alle misdrijven
1055	GM1884	325.0	Alle misdrijven
1056	GM0166	1791.0	Alle misdrijven
1057	GM0166	775.0	Alle misdrijven
1058	GM0166	1663.0	Alle misdrijven
1059	GM0166	871.0	Alle misdrijven
1060	GM0166	1819.0	Alle misdrijven
1061	GM0166	680.0	Alle misdrijven
1062	GM0678	265.0	Alle misdrijven
1063	GM0678	130.0	Alle misdrijven
1064	GM0678	257.0	Alle misdrijven
1065	GM0678	135.0	Alle misdrijven
1066	GM0678	301.0	Alle misdrijven
1067	GM0678	151.0	Alle misdrijven
1068	GM0537	2073.0	Alle misdrijven
1069	GM0537	1029.0	Alle misdrijven
1070	GM0537	2077.0	Alle misdrijven
1071	GM0537	947.0	Alle misdrijven
1072	GM0537	2024.0	Alle misdrijven
1073	GM0537	957.0	Alle misdrijven
1074	GM0928	3201.0	Alle misdrijven
1075	GM0928	1521.0	Alle misdrijven
1076	GM0928	2985.0	Alle misdrijven
1077	GM0928	1418.0	Alle misdrijven
1078	GM0928	2910.0	Alle misdrijven
1079	GM0928	1287.0	Alle misdrijven
1080	GM1598	817.0	Alle misdrijven
1081	GM1598	402.0	Alle misdrijven
1082	GM1598	773.0	Alle misdrijven
1083	GM1598	362.0	Alle misdrijven
1084	GM1598	703.0	Alle misdrijven
1085	GM1598	308.0	Alle misdrijven
1086	GM0079	283.0	Alle misdrijven
1087	GM0079	139.0	Alle misdrijven
1088	GM0079	243.0	Alle misdrijven
1089	GM0079	106.0	Alle misdrijven
1090	GM0079	262.0	Alle misdrijven
1091	GM0079	124.0	Alle misdrijven
1092	GM0588	177.0	Alle misdrijven
1093	GM0588	89.0	Alle misdrijven
1094	GM0588	181.0	Alle misdrijven
1095	GM0588	99.0	Alle misdrijven
1096	GM0588	190.0	Alle misdrijven
1097	GM0588	94.0	Alle misdrijven
1098	GM0542	892.0	Alle misdrijven
1099	GM0542	390.0	Alle misdrijven
1100	GM0542	735.0	Alle misdrijven
1101	GM0542	393.0	Alle misdrijven
1102	GM0542	788.0	Alle misdrijven
1103	GM0542	443.0	Alle misdrijven
1104	GM1931	1444.0	Alle misdrijven
1105	GM1931	781.0	Alle misdrijven
1106	GM1931	1474.0	Alle misdrijven
1107	GM1931	731.0	Alle misdrijven
1108	GM1931	1495.0	Alle misdrijven
1109	GM1931	722.0	Alle misdrijven
1110	GM1659	879.0	Alle misdrijven
1111	GM1659	353.0	Alle misdrijven
1112	GM1659	702.0	Alle misdrijven
1113	GM1659	258.0	Alle misdrijven
1114	GM1659	587.0	Alle misdrijven
1115	GM1659	281.0	Alle misdrijven
1116	GM1685	587.0	Alle misdrijven
1117	GM1685	268.0	Alle misdrijven
1118	GM1685	471.0	Alle misdrijven
1119	GM1685	232.0	Alle misdrijven
1120	GM1685	491.0	Alle misdrijven
1121	GM1685	239.0	Alle misdrijven
1122	GM0882	2109.0	Alle misdrijven
1123	GM0882	965.0	Alle misdrijven
1124	GM0882	1889.0	Alle misdrijven
1125	GM0882	860.0	Alle misdrijven
1126	GM0882	1791.0	Alle misdrijven
1127	GM0882	777.0	Alle misdrijven
1128	GM0415	478.0	Alle misdrijven
1129	GM0415	197.0	Alle misdrijven
1130	GM0415	403.0	Alle misdrijven
1131	GM0415	200.0	Alle misdrijven
1132	GM0415	476.0	Alle misdrijven
1133	GM0415	206.0	Alle misdrijven
1134	GM0416	1100.0	Alle misdrijven
1135	GM0416	575.0	Alle misdrijven
1136	GM0416	1065.0	Alle misdrijven
1137	GM0416	466.0	Alle misdrijven
1138	GM0416	973.0	Alle misdrijven
1139	GM0416	476.0	Alle misdrijven
1140	GM1621	2244.0	Alle misdrijven
1141	GM1621	1059.0	Alle misdrijven
1142	GM1621	2151.0	Alle misdrijven
1143	GM1621	1093.0	Alle misdrijven
1144	GM1621	2274.0	Alle misdrijven
1145	GM1621	967.0	Alle misdrijven
1146	GM0417	552.0	Alle misdrijven
1147	GM0417	279.0	Alle misdrijven
1148	GM0417	507.0	Alle misdrijven
1149	GM0417	292.0	Alle misdrijven
1150	GM0417	543.0	Alle misdrijven
1151	GM0417	259.0	Alle misdrijven
1152	GM0022	682.0	Alle misdrijven
1153	GM0022	278.0	Alle misdrijven
1154	GM0022	585.0	Alle misdrijven
1155	GM0022	269.0	Alle misdrijven
1156	GM0022	627.0	Alle misdrijven
1157	GM0022	303.0	Alle misdrijven
1158	GM0545	851.0	Alle misdrijven
1159	GM0545	395.0	Alle misdrijven
1160	GM0545	740.0	Alle misdrijven
1161	GM0545	413.0	Alle misdrijven
1162	GM0545	830.0	Alle misdrijven
1163	GM0545	302.0	Alle misdrijven
1164	GM0080	8497.0	Alle misdrijven
1165	GM0080	4134.0	Alle misdrijven
1166	GM0080	8012.0	Alle misdrijven
1167	GM0080	3569.0	Alle misdrijven
1168	GM0080	7500.0	Alle misdrijven
1169	GM0080	3252.0	Alle misdrijven
1170	GM0081	313.0	Alle misdrijven
1171	GM0081	109.0	Alle misdrijven
1172	GM0081	210.0	Alle misdrijven
1173	GM0081	74.0	Alle misdrijven
1174	GM0081	208.0	Alle misdrijven
1175	GM0081	97.0	Alle misdrijven
1176	GM0546	8782.0	Alle misdrijven
1177	GM0546	3858.0	Alle misdrijven
1178	GM0546	7810.0	Alle misdrijven
1179	GM0546	3744.0	Alle misdrijven
1180	GM0546	7552.0	Alle misdrijven
1181	GM0546	3375.0	Alle misdrijven
1182	GM0547	997.0	Alle misdrijven
1183	GM0547	476.0	Alle misdrijven
1184	GM0547	896.0	Alle misdrijven
1185	GM0547	474.0	Alle misdrijven
1186	GM0547	941.0	Alle misdrijven
1187	GM0547	397.0	Alle misdrijven
1188	GM1916	3985.0	Alle misdrijven
1189	GM1916	1898.0	Alle misdrijven
1190	GM1916	3744.0	Alle misdrijven
1191	GM1916	1804.0	Alle misdrijven
1192	GM1916	3543.0	Alle misdrijven
1193	GM1916	1607.0	Alle misdrijven
1194	GM0995	4624.0	Alle misdrijven
1195	GM0995	2456.0	Alle misdrijven
1196	GM0995	4843.0	Alle misdrijven
1197	GM0995	2245.0	Alle misdrijven
1198	GM0995	4551.0	Alle misdrijven
1199	GM0995	2023.0	Alle misdrijven
1200	GM0082		Alle misdrijven
1201	GM0082		Alle misdrijven
1202	GM0082		Alle misdrijven
1203	GM0082		Alle misdrijven
1204	GM0082		Alle misdrijven
1205	GM0082		Alle misdrijven
1206	GM1640	1403.0	Alle misdrijven
1207	GM1640	636.0	Alle misdrijven
1208	GM1640	1288.0	Alle misdrijven
1209	GM1640	621.0	Alle misdrijven
1210	GM1640	1333.0	Alle misdrijven
1211	GM1640	545.0	Alle misdrijven
1212	GM0327	944.0	Alle misdrijven
1213	GM0327	361.0	Alle misdrijven
1214	GM0327	742.0	Alle misdrijven
1215	GM0327	408.0	Alle misdrijven
1216	GM0327	825.0	Alle misdrijven
1217	GM0327	365.0	Alle misdrijven
1218	GM0733	325.0	Alle misdrijven
1219	GM0733	151.0	Alle misdrijven
1220	GM0733	305.0	Alle misdrijven
1221	GM0733	163.0	Alle misdrijven
1222	GM0733	324.0	Alle misdrijven
1223	GM0733	123.0	Alle misdrijven
1224	GM1705	1332.0	Alle misdrijven
1225	GM1705	595.0	Alle misdrijven
1226	GM1705	1147.0	Alle misdrijven
1227	GM1705	583.0	Alle misdrijven
1228	GM1705	1272.0	Alle misdrijven
1229	GM1705	602.0	Alle misdrijven
1230	GM0553	908.0	Alle misdrijven
1231	GM0553	476.0	Alle misdrijven
1232	GM0553	914.0	Alle misdrijven
1233	GM0553	475.0	Alle misdrijven
1234	GM0553	959.0	Alle misdrijven
1235	GM0553	396.0	Alle misdrijven
1236	GM0140	259.0	Alle misdrijven
1237	GM0140	104.0	Alle misdrijven
1238	GM0140	210.0	Alle misdrijven
1239	GM0140	84.0	Alle misdrijven
1240	GM0140	184.0	Alle misdrijven
1241	GM0140	93.0	Alle misdrijven
1242	GM0262	1033.0	Alle misdrijven
1243	GM0262	541.0	Alle misdrijven
1244	GM0262	1016.0	Alle misdrijven
1245	GM0262	435.0	Alle misdrijven
1246	GM0262	984.0	Alle misdrijven
1247	GM0262	421.0	Alle misdrijven
1248	GM0809	1434.0	Alle misdrijven
1249	GM0809	620.0	Alle misdrijven
1250	GM0809	1212.0	Alle misdrijven
1251	GM0809	574.0	Alle misdrijven
1252	GM0809	1139.0	Alle misdrijven
1253	GM0809	451.0	Alle misdrijven
1254	GM0331	328.0	Alle misdrijven
1255	GM0331	122.0	Alle misdrijven
1256	GM0331	257.0	Alle misdrijven
1257	GM0331	154.0	Alle misdrijven
1258	GM0331	352.0	Alle misdrijven
1259	GM0331	169.0	Alle misdrijven
1260	GM0024	236.0	Alle misdrijven
1261	GM0024	107.0	Alle misdrijven
1262	GM0024	205.0	Alle misdrijven
1263	GM0024	101.0	Alle misdrijven
1264	GM0024	225.0	Alle misdrijven
1265	GM0024	87.0	Alle misdrijven
1266	GM0168	684.0	Alle misdrijven
1267	GM0168	307.0	Alle misdrijven
1268	GM0168	631.0	Alle misdrijven
1269	GM0168	260.0	Alle misdrijven
1270	GM0168	646.0	Alle misdrijven
1271	GM0168	253.0	Alle misdrijven
1272	GM1671		Alle misdrijven
1273	GM1671		Alle misdrijven
1274	GM1671		Alle misdrijven
1275	GM1671		Alle misdrijven
1276	GM1671		Alle misdrijven
1277	GM1671		Alle misdrijven
1278	GM0263	1015.0	Alle misdrijven
1279	GM0263	464.0	Alle misdrijven
1280	GM0263	895.0	Alle misdrijven
1281	GM0263	438.0	Alle misdrijven
1282	GM0263	876.0	Alle misdrijven
1283	GM0263	380.0	Alle misdrijven
1284	GM1641	898.0	Alle misdrijven
1285	GM1641	378.0	Alle misdrijven
1286	GM1641	732.0	Alle misdrijven
1287	GM1641	359.0	Alle misdrijven
1288	GM1641	796.0	Alle misdrijven
1289	GM1641	362.0	Alle misdrijven
1290	GM0556	1540.0	Alle misdrijven
1291	GM0556	795.0	Alle misdrijven
1292	GM0556	1512.0	Alle misdrijven
1293	GM0556	715.0	Alle misdrijven
1294	GM0556	1638.0	Alle misdrijven
1295	GM0556	807.0	Alle misdrijven
1296	GM0935	13031.0	Alle misdrijven
1297	GM0935	5737.0	Alle misdrijven
1298	GM0935	11157.0	Alle misdrijven
1299	GM0935	4575.0	Alle misdrijven
1300	GM0935	9514.0	Alle misdrijven
1301	GM0935	4483.0	Alle misdrijven
1302	GM1663	300.0	Alle misdrijven
1303	GM1663	130.0	Alle misdrijven
1304	GM1663	256.0	Alle misdrijven
1305	GM1663	102.0	Alle misdrijven
1306	GM1663	241.0	Alle misdrijven
1307	GM1663	106.0	Alle misdrijven
1308	GM0025	312.0	Alle misdrijven
1309	GM0025	130.0	Alle misdrijven
1310	GM0025	277.0	Alle misdrijven
1311	GM0025	122.0	Alle misdrijven
1312	GM0025	256.0	Alle misdrijven
1313	GM0025	133.0	Alle misdrijven
1314	GM0420	1750.0	Alle misdrijven
1315	GM0420	729.0	Alle misdrijven
1316	GM0420	1423.0	Alle misdrijven
1317	GM0420	608.0	Alle misdrijven
1318	GM0420	1330.0	Alle misdrijven
1319	GM0420	590.0	Alle misdrijven
1320	GM0938	1096.0	Alle misdrijven
1321	GM0938	381.0	Alle misdrijven
1322	GM0938	748.0	Alle misdrijven
1323	GM0938	410.0	Alle misdrijven
1324	GM0938	812.0	Alle misdrijven
1325	GM0938	352.0	Alle misdrijven
1326	GM1948		Alle misdrijven
1327	GM1948		Alle misdrijven
1328	GM1948		Alle misdrijven
1329	GM1948		Alle misdrijven
1330	GM1948		Alle misdrijven
1331	GM1948	1385.0	Alle misdrijven
1332	GM1908	279.0	Alle misdrijven
1333	GM1908	143.0	Alle misdrijven
1334	GM1908	289.0	Alle misdrijven
1335	GM1908	116.0	Alle misdrijven
1336	GM1908	270.0	Alle misdrijven
1337	GM1908	129.0	Alle misdrijven
1338	GM1987	307.0	Alle misdrijven
1339	GM1987	161.0	Alle misdrijven
1340	GM1987	319.0	Alle misdrijven
1341	GM1987	149.0	Alle misdrijven
1342	GM1987	308.0	Alle misdrijven
1343	GM1987	162.0	Alle misdrijven
1344	GM0119	1615.0	Alle misdrijven
1345	GM0119	756.0	Alle misdrijven
1346	GM0119	1529.0	Alle misdrijven
1347	GM0119	665.0	Alle misdrijven
1348	GM0119	1271.0	Alle misdrijven
1349	GM0119	562.0	Alle misdrijven
1350	GM0687	2444.0	Alle misdrijven
1351	GM0687	1263.0	Alle misdrijven
1352	GM0687	2449.0	Alle misdrijven
1353	GM0687	1091.0	Alle misdrijven
1354	GM0687	2260.0	Alle misdrijven
1355	GM0687	1094.0	Alle misdrijven
1356	GM1842	679.0	Alle misdrijven
