Perioden,Crimes,Municipality,CrimeType
2015JJ00,,Spijkenisse,Zakkenrollerij
2016JJ00,,Spijkenisse,Zakkenrollerij
2014JJ00,15.0,Stadskanaal,Zakkenrollerij
2015JJ00,7.0,Stadskanaal,Zakkenrollerij
2016JJ00,11.0,Stadskanaal,Zakkenrollerij
2014JJ00,1.0,Staphorst,Zakkenrollerij
2015JJ00,4.0,Staphorst,Zakkenrollerij
2016JJ00,1.0,Staphorst,Zakkenrollerij
2014JJ00,7.0,Stede Broec,Zakkenrollerij
2015JJ00,8.0,Stede Broec,Zakkenrollerij
2016JJ00,6.0,Stede Broec,Zakkenrollerij
2014JJ00,7.0,Steenbergen,Zakkenrollerij
2015JJ00,5.0,Steenbergen,Zakkenrollerij
2016JJ00,4.0,Steenbergen,Zakkenrollerij
2014JJ00,22.0,Steenwijkerland,Zakkenrollerij
2015JJ00,15.0,Steenwijkerland,Zakkenrollerij
2016JJ00,14.0,Steenwijkerland,Zakkenrollerij
2014JJ00,17.0,Stein (L.),Zakkenrollerij
2015JJ00,14.0,Stein (L.),Zakkenrollerij
2016JJ00,10.0,Stein (L.),Zakkenrollerij
2014JJ00,46.0,Stichtse Vecht,Zakkenrollerij
2015JJ00,24.0,Stichtse Vecht,Zakkenrollerij
2016JJ00,19.0,Stichtse Vecht,Zakkenrollerij
2014JJ00,1.0,Strijen,Zakkenrollerij
2015JJ00,1.0,Strijen,Zakkenrollerij
2016JJ00,0.0,Strijen,Zakkenrollerij
2014JJ00,48.0,Súdwest-Fryslân,Zakkenrollerij
2015JJ00,34.0,Súdwest-Fryslân,Zakkenrollerij
2016JJ00,26.0,Súdwest-Fryslân,Zakkenrollerij
2014JJ00,28.0,Terneuzen,Zakkenrollerij
2015JJ00,17.0,Terneuzen,Zakkenrollerij
2016JJ00,17.0,Terneuzen,Zakkenrollerij
2014JJ00,12.0,Terschelling,Zakkenrollerij
2015JJ00,10.0,Terschelling,Zakkenrollerij
2016JJ00,6.0,Terschelling,Zakkenrollerij
2014JJ00,7.0,Texel,Zakkenrollerij
2015JJ00,11.0,Texel,Zakkenrollerij
2016JJ00,11.0,Texel,Zakkenrollerij
2014JJ00,13.0,Teylingen,Zakkenrollerij
2015JJ00,10.0,Teylingen,Zakkenrollerij
2016JJ00,5.0,Teylingen,Zakkenrollerij
2014JJ00,0.0,Tholen,Zakkenrollerij
2015JJ00,2.0,Tholen,Zakkenrollerij
2016JJ00,3.0,Tholen,Zakkenrollerij
2014JJ00,72.0,Tiel,Zakkenrollerij
2015JJ00,32.0,Tiel,Zakkenrollerij
2016JJ00,40.0,Tiel,Zakkenrollerij
2014JJ00,564.0,Tilburg,Zakkenrollerij
2015JJ00,456.0,Tilburg,Zakkenrollerij
2016JJ00,463.0,Tilburg,Zakkenrollerij
2014JJ00,3.0,Tubbergen,Zakkenrollerij
2015JJ00,2.0,Tubbergen,Zakkenrollerij
2016JJ00,0.0,Tubbergen,Zakkenrollerij
2014JJ00,2.0,Twenterand,Zakkenrollerij
2015JJ00,5.0,Twenterand,Zakkenrollerij
2016JJ00,2.0,Twenterand,Zakkenrollerij
2014JJ00,10.0,Tynaarlo,Zakkenrollerij
2015JJ00,8.0,Tynaarlo,Zakkenrollerij
2016JJ00,3.0,Tynaarlo,Zakkenrollerij
2014JJ00,4.0,Tytsjerksteradiel,Zakkenrollerij
2015JJ00,9.0,Tytsjerksteradiel,Zakkenrollerij
2016JJ00,5.0,Tytsjerksteradiel,Zakkenrollerij
2014JJ00,,Ubbergen,Zakkenrollerij
2015JJ00,,Ubbergen,Zakkenrollerij
2016JJ00,,Ubbergen,Zakkenrollerij
2014JJ00,87.0,Uden,Zakkenrollerij
2015JJ00,52.0,Uden,Zakkenrollerij
2016JJ00,24.0,Uden,Zakkenrollerij
2014JJ00,8.0,Uitgeest,Zakkenrollerij
2015JJ00,13.0,Uitgeest,Zakkenrollerij
2016JJ00,6.0,Uitgeest,Zakkenrollerij
2014JJ00,19.0,Uithoorn,Zakkenrollerij
2015JJ00,10.0,Uithoorn,Zakkenrollerij
2016JJ00,7.0,Uithoorn,Zakkenrollerij
2014JJ00,4.0,Urk,Zakkenrollerij
2015JJ00,0.0,Urk,Zakkenrollerij
2016JJ00,1.0,Urk,Zakkenrollerij
2014JJ00,1102.0,Utrecht (gemeente),Zakkenrollerij
2015JJ00,993.0,Utrecht (gemeente),Zakkenrollerij
2016JJ00,802.0,Utrecht (gemeente),Zakkenrollerij
2014JJ00,23.0,Utrechtse Heuvelrug,Zakkenrollerij
2015JJ00,16.0,Utrechtse Heuvelrug,Zakkenrollerij
2016JJ00,12.0,Utrechtse Heuvelrug,Zakkenrollerij
2014JJ00,12.0,Vaals,Zakkenrollerij
2015JJ00,19.0,Vaals,Zakkenrollerij
2016JJ00,10.0,Vaals,Zakkenrollerij
2014JJ00,45.0,Valkenburg aan de Geul,Zakkenrollerij
2015JJ00,28.0,Valkenburg aan de Geul,Zakkenrollerij
2016JJ00,26.0,Valkenburg aan de Geul,Zakkenrollerij
2014JJ00,33.0,Valkenswaard,Zakkenrollerij
2015JJ00,31.0,Valkenswaard,Zakkenrollerij
2016JJ00,17.0,Valkenswaard,Zakkenrollerij
2014JJ00,7.0,Veendam,Zakkenrollerij
2015JJ00,3.0,Veendam,Zakkenrollerij
2016JJ00,5.0,Veendam,Zakkenrollerij
2014JJ00,70.0,Veenendaal,Zakkenrollerij
2015JJ00,40.0,Veenendaal,Zakkenrollerij
2016JJ00,42.0,Veenendaal,Zakkenrollerij
2014JJ00,16.0,Veere,Zakkenrollerij
2015JJ00,8.0,Veere,Zakkenrollerij
2016JJ00,3.0,Veere,Zakkenrollerij
2014JJ00,45.0,Veghel,Zakkenrollerij
2015JJ00,40.0,Veghel,Zakkenrollerij
2016JJ00,16.0,Veghel,Zakkenrollerij
2014JJ00,38.0,Veldhoven,Zakkenrollerij
2015JJ00,29.0,Veldhoven,Zakkenrollerij
2016JJ00,14.0,Veldhoven,Zakkenrollerij
2014JJ00,107.0,Velsen,Zakkenrollerij
2015JJ00,65.0,Velsen,Zakkenrollerij
2016JJ00,31.0,Velsen,Zakkenrollerij
2014JJ00,313.0,Venlo,Zakkenrollerij
2015JJ00,327.0,Venlo,Zakkenrollerij
2016JJ00,326.0,Venlo,Zakkenrollerij
2014JJ00,80.0,Venray,Zakkenrollerij
2015JJ00,35.0,Venray,Zakkenrollerij
2016JJ00,29.0,Venray,Zakkenrollerij
2014JJ00,9.0,Vianen,Zakkenrollerij
2015JJ00,9.0,Vianen,Zakkenrollerij
2016JJ00,4.0,Vianen,Zakkenrollerij
2014JJ00,91.0,Vlaardingen,Zakkenrollerij
2015JJ00,59.0,Vlaardingen,Zakkenrollerij
2016JJ00,61.0,Vlaardingen,Zakkenrollerij
2014JJ00,1.0,Vlagtwedde,Zakkenrollerij
2015JJ00,3.0,Vlagtwedde,Zakkenrollerij
2016JJ00,6.0,Vlagtwedde,Zakkenrollerij
2014JJ00,4.0,Vlieland,Zakkenrollerij
2015JJ00,5.0,Vlieland,Zakkenrollerij
2016JJ00,2.0,Vlieland,Zakkenrollerij
2014JJ00,34.0,Vlissingen,Zakkenrollerij
2015JJ00,45.0,Vlissingen,Zakkenrollerij
2016JJ00,19.0,Vlissingen,Zakkenrollerij
2014JJ00,,Vlist,Zakkenrollerij
2015JJ00,,Vlist,Zakkenrollerij
2016JJ00,,Vlist,Zakkenrollerij
2014JJ00,3.0,Voerendaal,Zakkenrollerij
2015JJ00,0.0,Voerendaal,Zakkenrollerij
2016JJ00,2.0,Voerendaal,Zakkenrollerij
2014JJ00,12.0,Voorschoten,Zakkenrollerij
2015JJ00,10.0,Voorschoten,Zakkenrollerij
2016JJ00,5.0,Voorschoten,Zakkenrollerij
2014JJ00,11.0,Voorst,Zakkenrollerij
2015JJ00,12.0,Voorst,Zakkenrollerij
2016JJ00,11.0,Voorst,Zakkenrollerij
2014JJ00,22.0,Vught,Zakkenrollerij
2015JJ00,18.0,Vught,Zakkenrollerij
2016JJ00,10.0,Vught,Zakkenrollerij
2014JJ00,9.0,Waalre,Zakkenrollerij
2015JJ00,4.0,Waalre,Zakkenrollerij
2016JJ00,4.0,Waalre,Zakkenrollerij
2014JJ00,60.0,Waalwijk,Zakkenrollerij
2015JJ00,45.0,Waalwijk,Zakkenrollerij
2016JJ00,36.0,Waalwijk,Zakkenrollerij
2014JJ00,1.0,Waddinxveen,Zakkenrollerij
2015JJ00,6.0,Waddinxveen,Zakkenrollerij
2016JJ00,10.0,Waddinxveen,Zakkenrollerij
2014JJ00,47.0,Wageningen,Zakkenrollerij
2015JJ00,23.0,Wageningen,Zakkenrollerij
2016JJ00,21.0,Wageningen,Zakkenrollerij
2014JJ00,28.0,Wassenaar,Zakkenrollerij
2015JJ00,19.0,Wassenaar,Zakkenrollerij
2016JJ00,18.0,Wassenaar,Zakkenrollerij
2014JJ00,10.0,Waterland,Zakkenrollerij
2015JJ00,9.0,Waterland,Zakkenrollerij
2016JJ00,6.0,Waterland,Zakkenrollerij
2014JJ00,97.0,Weert,Zakkenrollerij
2015JJ00,79.0,Weert,Zakkenrollerij
2016JJ00,73.0,Weert,Zakkenrollerij
2014JJ00,19.0,Weesp,Zakkenrollerij
2015JJ00,13.0,Weesp,Zakkenrollerij
2016JJ00,12.0,Weesp,Zakkenrollerij
2014JJ00,13.0,Werkendam,Zakkenrollerij
2015JJ00,4.0,Werkendam,Zakkenrollerij
2016JJ00,2.0,Werkendam,Zakkenrollerij
2014JJ00,4.0,West Maas en Waal,Zakkenrollerij
2015JJ00,2.0,West Maas en Waal,Zakkenrollerij
2016JJ00,2.0,West Maas en Waal,Zakkenrollerij
2014JJ00,3.0,Westerveld,Zakkenrollerij
2015JJ00,1.0,Westerveld,Zakkenrollerij
2016JJ00,0.0,Westerveld,Zakkenrollerij
2014JJ00,7.0,Westervoort,Zakkenrollerij
2015JJ00,3.0,Westervoort,Zakkenrollerij
2016JJ00,2.0,Westervoort,Zakkenrollerij
2014JJ00,53.0,Westland,Zakkenrollerij
2015JJ00,36.0,Westland,Zakkenrollerij
2016JJ00,33.0,Westland,Zakkenrollerij
2014JJ00,6.0,Weststellingwerf,Zakkenrollerij
2015JJ00,8.0,Weststellingwerf,Zakkenrollerij
2016JJ00,4.0,Weststellingwerf,Zakkenrollerij
2014JJ00,3.0,Westvoorne,Zakkenrollerij
2015JJ00,6.0,Westvoorne,Zakkenrollerij
2016JJ00,2.0,Westvoorne,Zakkenrollerij
2014JJ00,7.0,Wierden,Zakkenrollerij
2015JJ00,5.0,Wierden,Zakkenrollerij
2016JJ00,0.0,Wierden,Zakkenrollerij
2014JJ00,43.0,Wijchen,Zakkenrollerij
2015JJ00,28.0,Wijchen,Zakkenrollerij
2016JJ00,26.0,Wijchen,Zakkenrollerij
2014JJ00,3.0,Wijdemeren,Zakkenrollerij
2015JJ00,5.0,Wijdemeren,Zakkenrollerij
2016JJ00,6.0,Wijdemeren,Zakkenrollerij
2014JJ00,6.0,Wijk bij Duurstede,Zakkenrollerij
2015JJ00,2.0,Wijk bij Duurstede,Zakkenrollerij
2016JJ00,2.0,Wijk bij Duurstede,Zakkenrollerij
2014JJ00,3.0,Winsum,Zakkenrollerij
2015JJ00,0.0,Winsum,Zakkenrollerij
2016JJ00,2.0,Winsum,Zakkenrollerij
2014JJ00,25.0,Winterswijk,Zakkenrollerij
2015JJ00,14.0,Winterswijk,Zakkenrollerij
2016JJ00,8.0,Winterswijk,Zakkenrollerij
2014JJ00,8.0,Woensdrecht,Zakkenrollerij
2015JJ00,9.0,Woensdrecht,Zakkenrollerij
2016JJ00,8.0,Woensdrecht,Zakkenrollerij
2014JJ00,35.0,Woerden,Zakkenrollerij
2015JJ00,32.0,Woerden,Zakkenrollerij
2016JJ00,16.0,Woerden,Zakkenrollerij
2014JJ00,2.0,De Wolden,Zakkenrollerij
2015JJ00,3.0,De Wolden,Zakkenrollerij
2016JJ00,2.0,De Wolden,Zakkenrollerij
2014JJ00,6.0,Wormerland,Zakkenrollerij
2015JJ00,0.0,Wormerland,Zakkenrollerij
2016JJ00,2.0,Wormerland,Zakkenrollerij
2014JJ00,5.0,Woudenberg,Zakkenrollerij
2015JJ00,3.0,Woudenberg,Zakkenrollerij
2016JJ00,4.0,Woudenberg,Zakkenrollerij
2014JJ00,2.0,Woudrichem,Zakkenrollerij
2015JJ00,3.0,Woudrichem,Zakkenrollerij
2016JJ00,2.0,Woudrichem,Zakkenrollerij
2014JJ00,287.0,Zaanstad,Zakkenrollerij
2015JJ00,317.0,Zaanstad,Zakkenrollerij
2016JJ00,211.0,Zaanstad,Zakkenrollerij
2014JJ00,14.0,Zaltbommel,Zakkenrollerij
2015JJ00,11.0,Zaltbommel,Zakkenrollerij
2016JJ00,2.0,Zaltbommel,Zakkenrollerij
2014JJ00,51.0,Zandvoort,Zakkenrollerij
2015JJ00,15.0,Zandvoort,Zakkenrollerij
2016JJ00,21.0,Zandvoort,Zakkenrollerij
2014JJ00,1.0,Zederik,Zakkenrollerij
2015JJ00,1.0,Zederik,Zakkenrollerij
2016JJ00,1.0,Zederik,Zakkenrollerij
2014JJ00,0.0,Zeevang,Zakkenrollerij
2015JJ00,0.0,Zeevang,Zakkenrollerij
2016JJ00,,Zeevang,Zakkenrollerij
2014JJ00,14.0,Zeewolde,Zakkenrollerij
2015JJ00,10.0,Zeewolde,Zakkenrollerij
2016JJ00,8.0,Zeewolde,Zakkenrollerij
2014JJ00,69.0,Zeist,Zakkenrollerij
2015JJ00,53.0,Zeist,Zakkenrollerij
2016JJ00,37.0,Zeist,Zakkenrollerij
2014JJ00,52.0,Zevenaar,Zakkenrollerij
2015JJ00,19.0,Zevenaar,Zakkenrollerij
2016JJ00,7.0,Zevenaar,Zakkenrollerij
2014JJ00,214.0,Zoetermeer,Zakkenrollerij
2015JJ00,151.0,Zoetermeer,Zakkenrollerij
2016JJ00,103.0,Zoetermeer,Zakkenrollerij
2014JJ00,0.0,Zoeterwoude,Zakkenrollerij
2015JJ00,1.0,Zoeterwoude,Zakkenrollerij
2016JJ00,4.0,Zoeterwoude,Zakkenrollerij
2014JJ00,3.0,Zuidhorn,Zakkenrollerij
2015JJ00,1.0,Zuidhorn,Zakkenrollerij
2016JJ00,1.0,Zuidhorn,Zakkenrollerij
2014JJ00,17.0,Zuidplas,Zakkenrollerij
2015JJ00,14.0,Zuidplas,Zakkenrollerij
2016JJ00,9.0,Zuidplas,Zakkenrollerij
2014JJ00,7.0,Zundert,Zakkenrollerij
2015JJ00,10.0,Zundert,Zakkenrollerij
2016JJ00,10.0,Zundert,Zakkenrollerij
2014JJ00,52.0,Zutphen,Zakkenrollerij
2015JJ00,61.0,Zutphen,Zakkenrollerij
2016JJ00,49.0,Zutphen,Zakkenrollerij
2014JJ00,6.0,Zwartewaterland,Zakkenrollerij
2015JJ00,9.0,Zwartewaterland,Zakkenrollerij
2016JJ00,0.0,Zwartewaterland,Zakkenrollerij
2014JJ00,33.0,Zwijndrecht,Zakkenrollerij
2015JJ00,21.0,Zwijndrecht,Zakkenrollerij
2016JJ00,22.0,Zwijndrecht,Zakkenrollerij
2014JJ00,230.0,Zwolle,Zakkenrollerij
2015JJ00,206.0,Zwolle,Zakkenrollerij
2016JJ00,142.0,Zwolle,Zakkenrollerij
2014JJ00,,Niet te koppelen aan een gemeente,Zakkenrollerij
2015JJ00,,Niet te koppelen aan een gemeente,Zakkenrollerij
2016JJ00,0.0,Niet te koppelen aan een gemeente,Zakkenrollerij
2014JJ00,9.0,Aa en Hunze,Zedenmisdrijf
2015JJ00,13.0,Aa en Hunze,Zedenmisdrijf
2016JJ00,15.0,Aa en Hunze,Zedenmisdrijf
2014JJ00,3.0,Aalburg,Zedenmisdrijf
2015JJ00,1.0,Aalburg,Zedenmisdrijf
2016JJ00,6.0,Aalburg,Zedenmisdrijf
2014JJ00,5.0,Aalsmeer,Zedenmisdrijf
2015JJ00,12.0,Aalsmeer,Zedenmisdrijf
2016JJ00,12.0,Aalsmeer,Zedenmisdrijf
2014JJ00,6.0,Aalten,Zedenmisdrijf
2015JJ00,4.0,Aalten,Zedenmisdrijf
2016JJ00,6.0,Aalten,Zedenmisdrijf
2014JJ00,7.0,Achtkarspelen,Zedenmisdrijf
2015JJ00,9.0,Achtkarspelen,Zedenmisdrijf
2016JJ00,8.0,Achtkarspelen,Zedenmisdrijf
2014JJ00,15.0,Alblasserdam,Zedenmisdrijf
2015JJ00,5.0,Alblasserdam,Zedenmisdrijf
2016JJ00,5.0,Alblasserdam,Zedenmisdrijf
2014JJ00,9.0,Albrandswaard,Zedenmisdrijf
2015JJ00,6.0,Albrandswaard,Zedenmisdrijf
2016JJ00,4.0,Albrandswaard,Zedenmisdrijf
2014JJ00,45.0,Alkmaar,Zedenmisdrijf
2015JJ00,51.0,Alkmaar,Zedenmisdrijf
2016JJ00,56.0,Alkmaar,Zedenmisdrijf
2014JJ00,32.0,Almelo,Zedenmisdrijf
2015JJ00,34.0,Almelo,Zedenmisdrijf
2016JJ00,26.0,Almelo,Zedenmisdrijf
2014JJ00,78.0,Almere,Zedenmisdrijf
2015JJ00,50.0,Almere,Zedenmisdrijf
2016JJ00,75.0,Almere,Zedenmisdrijf
2014JJ00,56.0,Alphen aan den Rijn,Zedenmisdrijf
2015JJ00,49.0,Alphen aan den Rijn,Zedenmisdrijf
2016JJ00,49.0,Alphen aan den Rijn,Zedenmisdrijf
2014JJ00,4.0,Alphen-Chaam,Zedenmisdrijf
2015JJ00,3.0,Alphen-Chaam,Zedenmisdrijf
2016JJ00,3.0,Alphen-Chaam,Zedenmisdrijf
2014JJ00,2.0,Ameland,Zedenmisdrijf
2015JJ00,3.0,Ameland,Zedenmisdrijf
2016JJ00,3.0,Ameland,Zedenmisdrijf
2014JJ00,48.0,Amersfoort,Zedenmisdrijf
2015JJ00,60.0,Amersfoort,Zedenmisdrijf
2016JJ00,46.0,Amersfoort,Zedenmisdrijf
2014JJ00,17.0,Amstelveen,Zedenmisdrijf
2015JJ00,48.0,Amstelveen,Zedenmisdrijf
2016JJ00,33.0,Amstelveen,Zedenmisdrijf
2014JJ00,446.0,Amsterdam,Zedenmisdrijf
2015JJ00,483.0,Amsterdam,Zedenmisdrijf
2016JJ00,530.0,Amsterdam,Zedenmisdrijf
2014JJ00,49.0,Apeldoorn,Zedenmisdrijf
2015JJ00,79.0,Apeldoorn,Zedenmisdrijf
2016JJ00,57.0,Apeldoorn,Zedenmisdrijf
2014JJ00,5.0,Appingedam,Zedenmisdrijf
2015JJ00,4.0,Appingedam,Zedenmisdrijf
2016JJ00,3.0,Appingedam,Zedenmisdrijf
2014JJ00,136.0,Arnhem,Zedenmisdrijf
2015JJ00,95.0,Arnhem,Zedenmisdrijf
2016JJ00,102.0,Arnhem,Zedenmisdrijf
2014JJ00,33.0,Assen,Zedenmisdrijf
2015JJ00,29.0,Assen,Zedenmisdrijf
2016JJ00,39.0,Assen,Zedenmisdrijf
2014JJ00,8.0,Asten,Zedenmisdrijf
2015JJ00,3.0,Asten,Zedenmisdrijf
2016JJ00,10.0,Asten,Zedenmisdrijf
2014JJ00,3.0,Baarle-Nassau,Zedenmisdrijf
2015JJ00,2.0,Baarle-Nassau,Zedenmisdrijf
2016JJ00,0.0,Baarle-Nassau,Zedenmisdrijf
2014JJ00,8.0,Baarn,Zedenmisdrijf
2015JJ00,5.0,Baarn,Zedenmisdrijf
2016JJ00,2.0,Baarn,Zedenmisdrijf
2014JJ00,11.0,Barendrecht,Zedenmisdrijf
2015JJ00,18.0,Barendrecht,Zedenmisdrijf
2016JJ00,19.0,Barendrecht,Zedenmisdrijf
2014JJ00,28.0,Barneveld,Zedenmisdrijf
2015JJ00,36.0,Barneveld,Zedenmisdrijf
2016JJ00,31.0,Barneveld,Zedenmisdrijf
2014JJ00,0.0,Bedum,Zedenmisdrijf
2015JJ00,6.0,Bedum,Zedenmisdrijf
2016JJ00,6.0,Bedum,Zedenmisdrijf
2014JJ00,1.0,Beek (L.),Zedenmisdrijf
2015JJ00,3.0,Beek (L.),Zedenmisdrijf
2016JJ00,2.0,Beek (L.),Zedenmisdrijf
2014JJ00,2.0,Beemster,Zedenmisdrijf
2015JJ00,3.0,Beemster,Zedenmisdrijf
2016JJ00,3.0,Beemster,Zedenmisdrijf
2014JJ00,0.0,Beesel,Zedenmisdrijf
2015JJ00,0.0,Beesel,Zedenmisdrijf
2016JJ00,2.0,Beesel,Zedenmisdrijf
2014JJ00,3.0,Bellingwedde,Zedenmisdrijf
2015JJ00,5.0,Bellingwedde,Zedenmisdrijf
2016JJ00,0.0,Bellingwedde,Zedenmisdrijf
2014JJ00,,Berg en Dal,Zedenmisdrijf
2015JJ00,,Berg en Dal,Zedenmisdrijf
2016JJ00,10.0,Berg en Dal,Zedenmisdrijf
2014JJ00,,Bergambacht,Zedenmisdrijf
2015JJ00,,Bergambacht,Zedenmisdrijf
2016JJ00,,Bergambacht,Zedenmisdrijf
2014JJ00,4.0,Bergeijk,Zedenmisdrijf
2015JJ00,4.0,Bergeijk,Zedenmisdrijf
2016JJ00,6.0,Bergeijk,Zedenmisdrijf
2014JJ00,4.0,Bergen (L.),Zedenmisdrijf
2015JJ00,3.0,Bergen (L.),Zedenmisdrijf
2016JJ00,1.0,Bergen (L.),Zedenmisdrijf
2014JJ00,10.0,Bergen (NH.),Zedenmisdrijf
2015JJ00,15.0,Bergen (NH.),Zedenmisdrijf
2016JJ00,12.0,Bergen (NH.),Zedenmisdrijf
2014JJ00,30.0,Bergen op Zoom,Zedenmisdrijf
2015JJ00,31.0,Bergen op Zoom,Zedenmisdrijf
2016JJ00,35.0,Bergen op Zoom,Zedenmisdrijf
2014JJ00,14.0,Berkelland,Zedenmisdrijf
2015JJ00,15.0,Berkelland,Zedenmisdrijf
2016JJ00,9.0,Berkelland,Zedenmisdrijf
2014JJ00,9.0,Bernheze,Zedenmisdrijf
2015JJ00,2.0,Bernheze,Zedenmisdrijf
2016JJ00,3.0,Bernheze,Zedenmisdrijf
2014JJ00,,Bernisse,Zedenmisdrijf
2015JJ00,,Bernisse,Zedenmisdrijf
2016JJ00,,Bernisse,Zedenmisdrijf
2014JJ00,5.0,Best,Zedenmisdrijf
2015JJ00,10.0,Best,Zedenmisdrijf
2016JJ00,7.0,Best,Zedenmisdrijf
2014JJ00,14.0,Beuningen,Zedenmisdrijf
2015JJ00,7.0,Beuningen,Zedenmisdrijf
2016JJ00,6.0,Beuningen,Zedenmisdrijf
2014JJ00,14.0,Beverwijk,Zedenmisdrijf
2015JJ00,11.0,Beverwijk,Zedenmisdrijf
2016JJ00,13.0,Beverwijk,Zedenmisdrijf
2014JJ00,3.0,het Bildt,Zedenmisdrijf
2015JJ00,5.0,het Bildt,Zedenmisdrijf
2016JJ00,6.0,het Bildt,Zedenmisdrijf
2014JJ00,12.0,De Bilt,Zedenmisdrijf
2015JJ00,9.0,De Bilt,Zedenmisdrijf
2016JJ00,7.0,De Bilt,Zedenmisdrijf
2014JJ00,5.0,Binnenmaas,Zedenmisdrijf
2015JJ00,4.0,Binnenmaas,Zedenmisdrijf
2016JJ00,4.0,Binnenmaas,Zedenmisdrijf
2014JJ00,9.0,Bladel,Zedenmisdrijf
2015JJ00,8.0,Bladel,Zedenmisdrijf
2016JJ00,7.0,Bladel,Zedenmisdrijf
2014JJ00,3.0,Blaricum,Zedenmisdrijf
2015JJ00,1.0,Blaricum,Zedenmisdrijf
2016JJ00,1.0,Blaricum,Zedenmisdrijf
2014JJ00,12.0,Bloemendaal,Zedenmisdrijf
2015JJ00,6.0,Bloemendaal,Zedenmisdrijf
2016JJ00,3.0,Bloemendaal,Zedenmisdrijf
2014JJ00,,Boarnsterhim,Zedenmisdrijf
2015JJ00,,Boarnsterhim,Zedenmisdrijf
2016JJ00,,Boarnsterhim,Zedenmisdrijf
2014JJ00,11.0,Bodegraven-Reeuwijk,Zedenmisdrijf
2015JJ00,6.0,Bodegraven-Reeuwijk,Zedenmisdrijf
2016JJ00,14.0,Bodegraven-Reeuwijk,Zedenmisdrijf
2014JJ00,3.0,Boekel,Zedenmisdrijf
2015JJ00,3.0,Boekel,Zedenmisdrijf
2016JJ00,4.0,Boekel,Zedenmisdrijf
2014JJ00,0.0,Ten Boer,Zedenmisdrijf
2015JJ00,3.0,Ten Boer,Zedenmisdrijf
2016JJ00,0.0,Ten Boer,Zedenmisdrijf
2014JJ00,6.0,Borger-Odoorn,Zedenmisdrijf
2015JJ00,17.0,Borger-Odoorn,Zedenmisdrijf
2016JJ00,5.0,Borger-Odoorn,Zedenmisdrijf
2014JJ00,1.0,Borne,Zedenmisdrijf
2015JJ00,4.0,Borne,Zedenmisdrijf
2016JJ00,4.0,Borne,Zedenmisdrijf
2014JJ00,9.0,Borsele,Zedenmisdrijf
2015JJ00,3.0,Borsele,Zedenmisdrijf
2016JJ00,3.0,Borsele,Zedenmisdrijf
2014JJ00,,Boskoop,Zedenmisdrijf
2015JJ00,,Boskoop,Zedenmisdrijf
2016JJ00,,Boskoop,Zedenmisdrijf
2014JJ00,17.0,Boxmeer,Zedenmisdrijf
2015JJ00,10.0,Boxmeer,Zedenmisdrijf
2016JJ00,21.0,Boxmeer,Zedenmisdrijf
2014JJ00,12.0,Boxtel,Zedenmisdrijf
2015JJ00,14.0,Boxtel,Zedenmisdrijf
2016JJ00,16.0,Boxtel,Zedenmisdrijf
2014JJ00,107.0,Breda,Zedenmisdrijf
2015JJ00,86.0,Breda,Zedenmisdrijf
2016JJ00,108.0,Breda,Zedenmisdrijf
2014JJ00,1.0,Brielle,Zedenmisdrijf
2015JJ00,4.0,Brielle,Zedenmisdrijf
2016JJ00,4.0,Brielle,Zedenmisdrijf
2014JJ00,10.0,Bronckhorst,Zedenmisdrijf
2015JJ00,11.0,Bronckhorst,Zedenmisdrijf
2016JJ00,9.0,Bronckhorst,Zedenmisdrijf
2014JJ00,5.0,Brummen,Zedenmisdrijf
2015JJ00,5.0,Brummen,Zedenmisdrijf
2016JJ00,3.0,Brummen,Zedenmisdrijf
2014JJ00,14.0,Brunssum,Zedenmisdrijf
2015JJ00,6.0,Brunssum,Zedenmisdrijf
2016JJ00,4.0,Brunssum,Zedenmisdrijf
2014JJ00,3.0,Bunnik,Zedenmisdrijf
2015JJ00,3.0,Bunnik,Zedenmisdrijf
2016JJ00,5.0,Bunnik,Zedenmisdrijf
2014JJ00,2.0,Bunschoten,Zedenmisdrijf
2015JJ00,3.0,Bunschoten,Zedenmisdrijf
2016JJ00,1.0,Bunschoten,Zedenmisdrijf
2014JJ00,5.0,Buren,Zedenmisdrijf
2015JJ00,5.0,Buren,Zedenmisdrijf
2016JJ00,4.0,Buren,Zedenmisdrijf
2014JJ00,6.0,Bussum,Zedenmisdrijf
2015JJ00,3.0,Bussum,Zedenmisdrijf
2016JJ00,,Bussum,Zedenmisdrijf
2014JJ00,41.0,Capelle aan den IJssel,Zedenmisdrijf
2015JJ00,32.0,Capelle aan den IJssel,Zedenmisdrijf
2016JJ00,27.0,Capelle aan den IJssel,Zedenmisdrijf
2014JJ00,6.0,Castricum,Zedenmisdrijf
2015JJ00,6.0,Castricum,Zedenmisdrijf
2016JJ00,5.0,Castricum,Zedenmisdrijf
2014JJ00,23.0,Coevorden,Zedenmisdrijf
2015JJ00,15.0,Coevorden,Zedenmisdrijf
2016JJ00,11.0,Coevorden,Zedenmisdrijf
2014JJ00,11.0,Cranendonck,Zedenmisdrijf
2015JJ00,8.0,Cranendonck,Zedenmisdrijf
2016JJ00,9.0,Cranendonck,Zedenmisdrijf
2014JJ00,2.0,Cromstrijen,Zedenmisdrijf
2015JJ00,3.0,Cromstrijen,Zedenmisdrijf
2016JJ00,7.0,Cromstrijen,Zedenmisdrijf
